region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"ELIO, EGIDIO",ELIO,EGIDIO,,,NUP,48824
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"ALOJIPAN, KAP NONONG",ALOJIPAN,KAP,NONONG,,UNA,41197
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"SANTILLAN, ERROL",SANTILLAN,ERROL,,,NUP,37329
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"JUANITEZ, JURIS",JUANITEZ,JURIS,,,LP,29958
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"FRANGUE, HECTOR",FRANGUE,HECTOR,,,NUP,26604
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"BETAT, ALISON",BETAT,ALISON,,,LP,14079
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"ROMERO, SHIRLEY",ROMERO,SHIRLEY,,,LP,10023
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"TALIMBATOG, TON TON",TALIMBATOG,TON,TON,,LP,9533
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"MANGALAO, TOLENTINO",MANGALAO,TOLENTINO,,,UNA,9222
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"BALLESTEROS, MYLA",BALLESTEROS,MYLA,,,NPC,12109
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"GALLEON, EMILIANO",GALLEON,EMILIANO,,,UNA,11314
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"JULIAN, MCLEEN",JULIAN,MCLEEN,,,LP,10844
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"MOLINA, ELMER",MOLINA,ELMER,,,IND,10644
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"NOVERAS, CHRISTIAN",NOVERAS,CHRISTIAN,,,NPC,36216
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"BAUTISTA, BUTCH",BAUTISTA,BUTCH,,,LDP,27190
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"PIMENTEL, CESAR",PIMENTEL,CESAR,,,LDP,24331
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"PALMERO, SANTY",PALMERO,SANTY,,,NP,24294
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"ARAÑA, JENNIFER",ARAÑA,JENNIFER,,,LDP,14136
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"ALIPIO, RUBEN JR.",ALIPIO,RUBEN,JR.,,LDP,12354
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"ROXAS, LORDAN",ROXAS,LORDAN,,,NPC,12257
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"TOLENTINO, REYNANTE",TOLENTINO,REYNANTE,,,LDP,11271
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"ISMAEL, AINA",ISMAEL,AINA,,,IND,26659
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"FERNANDEZ, ALFIYA",FERNANDEZ,ALFIYA,,,IND,23535
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"FERNANDEZ, OTOH",FERNANDEZ,OTOH,,,IND,22756
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"MUARIP, MOUMAR",MUARIP,MOUMAR,,,IND,21529
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"ASARUL, NASSER",ASARUL,NASSER,,,IND,60402
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"ARAMIL, MONSOY",ARAMIL,MONSOY,,,IND,51443
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"SALI, PAI",SALI,PAI,,,IND,50325
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"HATAMAN, MARWAN",HATAMAN,MARWAN,,,IND,47598
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"SERRANO, BENJIE",SERRANO,BENJIE,,,NP,104699
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"GAZA, ARIS",GAZA,ARIS,,,BALIKATAN,101183
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"DOMINGUEZ, TERI ONOR",DOMINGUEZ,TERI,ONOR,,BALIKATAN,98951
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"BANZON, JOVY",BANZON,JOVY,,,BALIKATAN,136073
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"BELTRAN, MANNY",BELTRAN,MANNY,,,BALIKATAN,134389
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"CALIMBAS, ED",CALIMBAS,ED,,,BALIKATAN,130288
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"MADURO, EVELYN",MADURO,EVELYN,,,LP,1646
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"PUÑO, ED",PUÑO,ED,,,NPC,1467
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"REDONDO, JUAN",REDONDO,JUAN,,,UNA,1430
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"BABALO, MAXILINDO EMILIO",BABALO,MAXILINDO,EMILIO,,LP,2148
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"VILLA, IGNACIO",VILLA,IGNACIO,,,LP,1718
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"ABAS, MILAGROS JULIET",ABAS,MILAGROS,JULIET,,UNA,1573
REGION IV A,BATANGAS,,FIFTH,PROVINCIAL BOARD MEMBER,"AMBIDA, CLAUDETTE",AMBIDA,CLAUDETTE,,,LP,74221
REGION IV A,BATANGAS,,FIFTH,PROVINCIAL BOARD MEMBER,"BLANCO, ARTHUR",BLANCO,ARTHUR,,,LP,73186
REGION IV A,BATANGAS,,FIRST,PROVINCIAL BOARD MEMBER,"ROSALES, JUNJUN",ROSALES,JUNJUN,,,IND,107175
REGION IV A,BATANGAS,,FIRST,PROVINCIAL BOARD MEMBER,"BAUSAS, MON",BAUSAS,MON,,,LP,91495
REGION IV A,BATANGAS,,FOURTH,PROVINCIAL BOARD MEMBER,"GOZOS, JP",GOZOS,JP,,,LP,80028
REGION IV A,BATANGAS,,FOURTH,PROVINCIAL BOARD MEMBER,"DE VEYRA, KUYA JESS",DE VEYRA,KUYA,JESS,,LP,73177
REGION IV A,BATANGAS,,SECOND,PROVINCIAL BOARD MEMBER,"RIVERA, WILSON",RIVERA,WILSON,,,UNA,51171
REGION IV A,BATANGAS,,SECOND,PROVINCIAL BOARD MEMBER,"MAGBOO, ARLINA",MAGBOO,ARLINA,,,IND,43182
REGION IV A,BATANGAS,,SIXTH,PROVINCIAL BOARD MEMBER,"AFRICA, WHENG SOMBRANO",AFRICA,WHENG,SOMBRANO,,LP,94575
REGION IV A,BATANGAS,,SIXTH,PROVINCIAL BOARD MEMBER,"LOPEZ, JR.",LOPEZ,JR.,,,LP,69049
REGION IV A,BATANGAS,,THIRD,PROVINCIAL BOARD MEMBER,"CORONA, ALFREDO",CORONA,ALFREDO,,,LP,142374
REGION IV A,BATANGAS,,THIRD,PROVINCIAL BOARD MEMBER,"BALBA, DEVS",BALBA,DEVS,,,LP,123582
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"WAGUIS, JOHNNY",WAGUIS,JOHNNY,,,NUP,28954
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"BENTREZ, FLORENCIO",BENTREZ,FLORENCIO,,,NUP,26495
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"NAZARRO, COY",NAZARRO,COY,,,NPC,22778
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"WACLIN, BERNARD",WACLIN,BERNARD,,,IND,21260
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"AMUASEN, JOHANNES",AMUASEN,JOHANNES,,,IND,20742
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"NAMORO, ROBERT",NAMORO,ROBERT,,,NUP,43281
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"BOTIWEY, JIM",BOTIWEY,JIM,,,LP,40270
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"CAMSOL, APOLINARIO",CAMSOL,APOLINARIO,,,LP,34639
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"PAOAD, RUBEN",PAOAD,RUBEN,,,NUP,34099
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"CANUTO, ROBERTO",CANUTO,ROBERTO,,,NUP,32919
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"CANEJA, KOKOY",CANEJA,KOKOY,,,UNA,23847
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"ROA, JUSTIN",ROA,JUSTIN,,,LP,23162
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"KHO, RICARDO",KHO,RICARDO,,,LP,16316
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"TY, LANDO",TY,LANDO,,,LP,14077
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"CORPIN, DOMINADOR",CORPIN,DOMINADOR,,,LP,16764
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"ENAGE, GINA",ENAGE,GINA,,,IND,15383
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"GARIN, BERLINA",GARIN,BERLINA,,,IND,15378
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"IGANO, EDGAR",IGANO,EDGAR,,,UNA,14978
REGION VII,BOHOL,,FIRST,PROVINCIAL BOARD MEMBER,"ARCAMO, BENJIE",ARCAMO,BENJIE,,,LP,113164
REGION VII,BOHOL,,SECOND,PROVINCIAL BOARD MEMBER,"ABAPO, TOMMY",ABAPO,TOMMY,,,NPC,85834
REGION VII,BOHOL,,THIRD,PROVINCIAL BOARD MEMBER,"TUTOR, ALEXIE",TUTOR,ALEXIE,,,LP,113210
REGION X,BUKIDNON,,FIRST,PROVINCIAL BOARD MEMBER,"CALINGASAN, ALEX",CALINGASAN,ALEX,,,BPP,66328
REGION X,BUKIDNON,,FIRST,PROVINCIAL BOARD MEMBER,"ALBARECE, JAY",ALBARECE,JAY,,,LP,55155
REGION X,BUKIDNON,,FOURTH,PROVINCIAL BOARD MEMBER,"PEPITO, MANOLO",PEPITO,MANOLO,,,BPP,52098
REGION X,BUKIDNON,,FOURTH,PROVINCIAL BOARD MEMBER,"GARCIA, GINO ARMSTRONG",GARCIA,GINO,ARMSTRONG,,BPP,44395
REGION X,BUKIDNON,,SECOND,PROVINCIAL BOARD MEMBER,"DINLAYAN, MANUEL",DINLAYAN,MANUEL,,,BPP,72276
REGION X,BUKIDNON,,SECOND,PROVINCIAL BOARD MEMBER,"BELTRAN, NEMESIO JR.",BELTRAN,NEMESIO,JR.,,BPP,56474
REGION X,BUKIDNON,,THIRD,PROVINCIAL BOARD MEMBER,"TORRES, GORDON",TORRES,GORDON,,,BPP,69736
REGION X,BUKIDNON,,THIRD,PROVINCIAL BOARD MEMBER,"MONTESCLAROS, MARIVIC",MONTESCLAROS,MARIVIC,,,BPP,60953
REGION III,BULACAN,,FIRST,PROVINCIAL BOARD MEMBER,"OPLE, AYEE",OPLE,AYEE,,,LP,141854
REGION III,BULACAN,,FOURTH,PROVINCIAL BOARD MEMBER,"CASTRO, ALEX",CASTRO,ALEX,,,NPC,207703
REGION III,BULACAN,,SECOND,PROVINCIAL BOARD MEMBER,"DELA CRUZ, BUKO",DELA CRUZ,BUKO,,,LP,174003
REGION III,BULACAN,,THIRD,PROVINCIAL BOARD MEMBER,"CASTRO, NONO",CASTRO,NONO,,,NPC,105015
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"PASCUAL, MARIA OLIVIA",PASCUAL,MARIA,OLIVIA,,NPC,82852
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"PONCE, AJ",PONCE,AJ,,,NP,66049
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"BARCENA, CRIS",BARCENA,CRIS,,,UNA,62459
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"VARGAS, JEFF",VARGAS,JEFF,,,NUP,65345
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"LAYUS, ARCHIE",LAYUS,ARCHIE,,,UNA,40154
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"VILORIA, VILMER",VILORIA,VILMER,,,NP,31582
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"TUMALIUAN, PERLA",TUMALIUAN,PERLA,,,NUP,86379
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"RESUELLO, ROSS",RESUELLO,ROSS,,PASTOR,LP,86310
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"TURINGAN, KAREN KAYE",TURINGAN,KAREN,KAYE,,NUP,77048
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"CANLAS, MIKE",CANLAS,MIKE,,,LP,55323
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"LAUSIN, ERWIN",LAUSIN,ERWIN,,,LP,55193
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"QUIBRAL, BONG",QUIBRAL,BONG,,,LP,46844
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"SERDON, ARTEMIO JR.",SERDON,ARTEMIO,JR.,,NPC,42802
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"GACHE, POL",GACHE,POL,,,NPC,52465
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"ALEGRE, JOSEPH STANLEY",ALEGRE,JOSEPH,STANLEY,,LP,43696
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"HERRERA, RENEE",HERRERA,RENEE,,,NPC,41810
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"QUIÑONES, GERRY",QUIÑONES,GERRY,,,NPC,39583
REGION V,CAMARINES SUR,,FIFTH,PROVINCIAL BOARD MEMBER,"OLIVA, REX",OLIVA,REX,,,NP,90060
REGION V,CAMARINES SUR,,FIFTH,PROVINCIAL BOARD MEMBER,"FIGURACION, BUTCH",FIGURACION,BUTCH,,,NP,87636
REGION V,CAMARINES SUR,,FIRST,PROVINCIAL BOARD MEMBER,"BAÑES, RUSSEL",BAÑES,RUSSEL,,,NPC,42894
REGION V,CAMARINES SUR,,FIRST,PROVINCIAL BOARD MEMBER,"SEÑAR, WARREN",SEÑAR,WARREN,,,NP,27228
REGION V,CAMARINES SUR,,FOURTH,PROVINCIAL BOARD MEMBER,"SIMANDO, AMADOR",SIMANDO,AMADOR,,,LP,66368
REGION V,CAMARINES SUR,,FOURTH,PROVINCIAL BOARD MEMBER,"PACAMARRA, GILMAR",PACAMARRA,GILMAR,,,NP,59928
REGION V,CAMARINES SUR,,SECOND,PROVINCIAL BOARD MEMBER,"HERNANDEZ, MULO",HERNANDEZ,MULO,,,NP,73067
REGION V,CAMARINES SUR,,SECOND,PROVINCIAL BOARD MEMBER,"JAUCIAN, JAMES",JAUCIAN,JAMES,,,LP,59109
REGION V,CAMARINES SUR,,THIRD,PROVINCIAL BOARD MEMBER,"JULIA, NELSON",JULIA,NELSON,,,NP,52718
REGION V,CAMARINES SUR,,THIRD,PROVINCIAL BOARD MEMBER,"SEÑAR, SALVADOR JR.",SEÑAR,SALVADOR,JR.,,NPC,41153
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"ROMUALDO, DAN-DAN",ROMUALDO,DAN-DAN,,,LP,22437
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"GALOCHINO, NERIO",GALOCHINO,NERIO,,,LP,22174
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"IBAHAY, MIGUEL",IBAHAY,MIGUEL,,,LP,21770
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"SAGOCSOC, RONY",SAGOCSOC,RONY,,,LP,15664
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"LADAO, JOSE RUFINO",LADAO,JOSE,RUFINO,,LP,15348
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"LACERNA, VIRGILIO",LACERNA,VIRGILIO,,,LP,14963
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"ALMALBIS, GINGGING",ALMALBIS,GINGGING,,,LP,94546
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"BESA, SONNY",BESA,SONNY,,,LP,84322
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"MAGALLANES, EDUARDO",MAGALLANES,EDUARDO,,,LP,74204
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"IGNACIO, BOBBY",IGNACIO,BOBBY,,,LP,68559
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"MARTIN, RICKY",MARTIN,RICKY,,,LP,66354
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"TANCO, VIC JR",TANCO,VIC,JR,,LP,100548
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"PALOMAR, KAREN",PALOMAR,KAREN,,,LP,82991
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"MARTINEZ, BULILIT",MARTINEZ,BULILIT,,,LP,62931
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"LAYO, JEFFREY",LAYO,JEFFREY,,,NUP,62721
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"ROBLES, MILO",ROBLES,MILO,,,NUP,52752
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"ZUNIEGA, RAFFY",ZUNIEGA,RAFFY,,,UNA,39964
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"BALMADRID, BANI",BALMADRID,BANI,,,NPC,36432
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"FRANCISCO, SONNY",FRANCISCO,SONNY,,,NPC,35011
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"POPA, NATALIO JR.",POPA,NATALIO,JR.,,IND,31928
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"TURADO, ARNEL",TURADO,ARNEL,,,NPC,35263
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"WONG, JOSEPH TIP WONG",WONG,JOSEPH,TIP WONG,,LP,27302
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"TEMPLONUEVO, LORENZO JR.",TEMPLONUEVO,LORENZO,JR.,,NPC,27016
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"VILLALUNA, KUYA VINCE",VILLALUNA,KUYA,VINCE,,NPC,25844
REGION IV A,CAVITE,,FIFTH,PROVINCIAL BOARD MEMBER,"REYES, IVEE JAYNE",REYES,IVEE,JAYNE,,UNA,93071
REGION IV A,CAVITE,,FIFTH,PROVINCIAL BOARD MEMBER,"AMUTAN, MARCOS",AMUTAN,MARCOS,,,UNA,89217
REGION IV A,CAVITE,,FIRST,PROVINCIAL BOARD MEMBER,"ENRIQUEZ, RYAN",ENRIQUEZ,RYAN,,,UNA,85023
REGION IV A,CAVITE,,FIRST,PROVINCIAL BOARD MEMBER,"GANDIA, GILBERT",GANDIA,GILBERT,,,UNA,51607
REGION IV A,CAVITE,,FOURTH,PROVINCIAL BOARD MEMBER,"ENCABO, VALE",ENCABO,VALE,,,NUP,159016
REGION IV A,CAVITE,,FOURTH,PROVINCIAL BOARD MEMBER,"LARA, RUDY",LARA,RUDY,,,NUP,155947
REGION IV A,CAVITE,,SECOND,PROVINCIAL BOARD MEMBER,"GAWARAN, ABA",GAWARAN,ABA,,,LAKAS-CMD,104739
REGION IV A,CAVITE,,SECOND,PROVINCIAL BOARD MEMBER,"FABIAN, REY",FABIAN,REY,,,LAKAS-CMD,92350
REGION IV A,CAVITE,,SEVENTH,PROVINCIAL BOARD MEMBER,"AMBION, RAINIER",AMBION,RAINIER,,,LP,111896
REGION IV A,CAVITE,,SEVENTH,PROVINCIAL BOARD MEMBER,"VIDALLON-VARIAS, REINALYNE",VIDALLON-VARIAS,REINALYNE,,,UNA,75556
REGION IV A,CAVITE,,SIXTH,PROVINCIAL BOARD MEMBER,"DEL ROSARIO, MUNDING",DEL ROSARIO,MUNDING,,,UNA,109315
REGION IV A,CAVITE,,SIXTH,PROVINCIAL BOARD MEMBER,"GREPO, FELIX",GREPO,FELIX,,,NUP,97734
REGION IV A,CAVITE,,THIRD,PROVINCIAL BOARD MEMBER,"SAQUILAYAN, HOMER",SAQUILAYAN,HOMER,,,IND,86999
REGION IV A,CAVITE,,THIRD,PROVINCIAL BOARD MEMBER,"NATO, LARRY",NATO,LARRY,,,LP,71360
REGION VII,CEBU,,FIFTH,PROVINCIAL BOARD MEMBER,"MAGPALE, MIGS",MAGPALE,MIGS,,,BAKUD,113325
REGION VII,CEBU,,FIFTH,PROVINCIAL BOARD MEMBER,"SYBICO, JUDE DURANO",SYBICO,JUDE,DURANO,,BAKUD,113166
REGION VII,CEBU,,FIRST,PROVINCIAL BOARD MEMBER,"DAAN, YOLY",DAAN,YOLY,,,NP,132336
REGION VII,CEBU,,FIRST,PROVINCIAL BOARD MEMBER,"BACALTOS, RAUL",BACALTOS,RAUL,,,IND,103303
REGION VII,CEBU,,FOURTH,PROVINCIAL BOARD MEMBER,"SHIMURA, SUN",SHIMURA,SUN,,,NUP,96891
REGION VII,CEBU,,FOURTH,PROVINCIAL BOARD MEMBER,"FRANCO, RACI",FRANCO,RACI,,,LP,78224
REGION VII,CEBU,,SECOND,PROVINCIAL BOARD MEMBER,"GALEOS, EDSEL",GALEOS,EDSEL,,,IND,52554
REGION VII,CEBU,,SECOND,PROVINCIAL BOARD MEMBER,"SALVADOR, TATA",SALVADOR,TATA,,,LP,48496
REGION VII,CEBU,,SEVENTH,PROVINCIAL BOARD MEMBER,"LIBRANDO, JEROME",LIBRANDO,JEROME,,,LP,55367
REGION VII,CEBU,,SEVENTH,PROVINCIAL BOARD MEMBER,"BARICUATRO, DONG",BARICUATRO,DONG,,,LP,49348
REGION VII,CEBU,,SIXTH,PROVINCIAL BOARD MEMBER,"BERCEDE, GLENN",BERCEDE,GLENN,,,LP,104216
REGION VII,CEBU,,SIXTH,PROVINCIAL BOARD MEMBER,"OUANO, TEDDY",OUANO,TEDDY,,,ONE CEBU,103932
REGION VII,CEBU,,THIRD,PROVINCIAL BOARD MEMBER,"COROMINAS, TATA",COROMINAS,TATA,,,IND,106188
REGION VII,CEBU,,THIRD,PROVINCIAL BOARD MEMBER,"BINGHAY, ALEX",BINGHAY,ALEX,,,IND,98580
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"MACASARTE, SHIRLYN",MACASARTE,SHIRLYN,,,IND,110392
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"SACDALAN, ROLLY UR D MAN",SACDALAN,ROLLY,UR D MAN,,IND,100654
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"ANTAO, MOHAMMAD KELIE",ANTAO,MOHAMMAD,KELIE,,LP,93144
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"CABAYA, ROSALIE",CABAYA,ROSALIE,,,LP,81581
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"JUNGCO, ROLAND",JUNGCO,ROLAND,,,IND,64940
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"CADUNGON, CRIS",CADUNGON,CRIS,,,IND,105817
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"BAYNOSA, NOEL",BAYNOSA,NOEL,,,IND,82023
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"ESPINA-CHUA, DINA",ESPINA-CHUA,DINA,,,IND,63892
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"MADASIG, RENE",MADASIG,RENE,,,IND,7213
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"TALIÑO, ROGER RYAN",TALIÑO,ROGER,RYAN,,LP,72793
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"TABARA, NATHAN",TABARA,NATHAN,,,LP,69431
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"PIÑOL, SOCRATES",PIÑOL,SOCRATES,,,PDPLBN,68351
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"MERCADO, JOSELITO",MERCADO,JOSELITO,,,LP,60428
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"GUIABAR, JABIB",GUIABAR,JABIB,,,IND,44919
REGION XI,DAVAO DE ORO,,FIRST,PROVINCIAL BOARD MEMBER,"GENTUGAYA, JOANNA",GENTUGAYA,JOANNA,,,LP,75152
REGION XI,DAVAO DE ORO,,FIRST,PROVINCIAL BOARD MEMBER,"LOPOZ, DYUD",LOPOZ,DYUD,,ATTY.,LP,73593
REGION XI,DAVAO DE ORO,,FIRST,PROVINCIAL BOARD MEMBER,"ATAMOSA, ATE NENZ",ATAMOSA,ATE,NENZ,,LP,68617
REGION XI,DAVAO DE ORO,,FIRST,PROVINCIAL BOARD MEMBER,"JAUOD, JOJO",JAUOD,JOJO,,,LP,57662
REGION XI,DAVAO DE ORO,,SECOND,PROVINCIAL BOARD MEMBER,"UY, ARTURO",UY,ARTURO,,,LP,90647
REGION XI,DAVAO DE ORO,,SECOND,PROVINCIAL BOARD MEMBER,"CABALLERO, KRIS",CABALLERO,KRIS,,,AKSYON,81978
REGION XI,DAVAO DE ORO,,SECOND,PROVINCIAL BOARD MEMBER,"CABALLERO, RAUL",CABALLERO,RAUL,,,AKSYON,70512
REGION XI,DAVAO DE ORO,,SECOND,PROVINCIAL BOARD MEMBER,"HUMOL, MACARIO",HUMOL,MACARIO,,,LP,69464
REGION XI,DAVAO DEL NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"ELIOT, VICENTE SR.",ELIOT,VICENTE,SR.,,LP,88138
