region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION II,BATANES,MAHATAO,,VICE MAYOR,"FABRO, NOE AVELINO",FABRO,NOE,AVELINO,,PDR,837
REGION II,BATANES,SABTANG,,VICE MAYOR,"LADREZA, MEMEN",LADREZA,MEMEN,,,PDR,583
REGION II,BATANES,UYUGAN,,VICE MAYOR,"HORTIZ, ARGEL",HORTIZ,ARGEL,,,LP,557
REGION IV A,BATANGAS,AGONCILLO,,VICE MAYOR,"REYES, DAN",REYES,DAN,,,NPC,14021
REGION IV A,BATANGAS,ALITAGTAG,,VICE MAYOR,"ABRIGO, MAWEEH",ABRIGO,MAWEEH,,,NPC,11376
REGION IV A,BATANGAS,BALAYAN,,VICE MAYOR,"CHAVEZ, EFREN",CHAVEZ,EFREN,,,NP,26225
REGION IV A,BATANGAS,BALETE,,VICE MAYOR,"PAYO, ALVIN",PAYO,ALVIN,,,NP,7324
REGION IV A,BATANGAS,BATANGAS,,VICE MAYOR,"CRUZ, ALYSSA",CRUZ,ALYSSA,,,NP,154656
REGION IV A,BATANGAS,BAUAN,,VICE MAYOR,"CRUZAT, RONALD",CRUZAT,RONALD,,,NUP,17589
REGION IV A,BATANGAS,CALACA,,VICE MAYOR,"KATIGBAK, JERRY RAPHAEL",KATIGBAK,JERRY,RAPHAEL,,NP,32926
REGION IV A,BATANGAS,CALATAGAN,,VICE MAYOR,"ZARRAGA, ROGELIO",ZARRAGA,ROGELIO,,,NPC,15377
REGION IV A,BATANGAS,CUENCA,,VICE MAYOR,"PANTAS, NENE",PANTAS,NENE,,,NPC,7877
REGION IV A,BATANGAS,IBAAN,,VICE MAYOR,"MENDOZA, JUVY",MENDOZA,JUVY,,,PRP,22181
REGION IV A,BATANGAS,LAUREL,,VICE MAYOR,"PARRILLA, ARIES",PARRILLA,ARIES,,,PRP,13930
REGION IV A,BATANGAS,LEMERY,,VICE MAYOR,"ORNALES, GERALDINE",ORNALES,GERALDINE,,,IND,30651
REGION IV A,BATANGAS,LIAN,,VICE MAYOR,"LEVISTE, RONIN",LEVISTE,RONIN,,,IND,12635
REGION IV A,BATANGAS,LIPA,,VICE MAYOR,"LOPEZ, CAMILLE",LOPEZ,CAMILLE,,,PDR,85391
REGION IV A,BATANGAS,LOBO,,VICE MAYOR,"MANALO, JURLY",MANALO,JURLY,,,NP,11399
REGION IV A,BATANGAS,MABINI,,VICE MAYOR,"BANTUGON, TOTOY",BANTUGON,TOTOY,,,NUP,12680
REGION IV A,BATANGAS,MALVAR,,VICE MAYOR,"LAT, BERT",LAT,BERT,,,NPC,22699
REGION IV A,BATANGAS,MATAAS NA KAHOY,,VICE MAYOR,"ILAGAN, JAY",ILAGAN,JAY,,,NPC,10907
REGION IV A,BATANGAS,NASUGBU,,VICE MAYOR,"SANCHEZ, BELO",SANCHEZ,BELO,,,NP,31081
REGION IV A,BATANGAS,PADRE GARCIA,,VICE MAYOR,"RIVERA, MICKO",RIVERA,MICKO,,,NP,16517
REGION IV A,BATANGAS,ROSARIO,,VICE MAYOR,"ZARA, TANY",ZARA,TANY,,,NP,27701
REGION IV A,BATANGAS,SAN JOSE,,VICE MAYOR,"VIRTUCIO, NOEL",VIRTUCIO,NOEL,,,AKSYON,23805
REGION IV A,BATANGAS,SAN JUAN,,VICE MAYOR,"MARASIGAN, ANTHONY",MARASIGAN,ANTHONY,,,IND,35569
REGION IV A,BATANGAS,SAN LUIS,,VICE MAYOR,"DE GRACIA, MA-AN",DE GRACIA,MA-AN,,,AKSYON,6709
REGION IV A,BATANGAS,SAN NICOLAS,,VICE MAYOR,"ARCEO, NAP",ARCEO,NAP,,,NPC,7163
REGION IV A,BATANGAS,SAN PASCUAL,,VICE MAYOR,"CASTILLO, LYNN",CASTILLO,LYNN,,,PDPLBN,19077
REGION IV A,BATANGAS,SANTA TERESITA,,VICE MAYOR,"SEGUNIAL, MA. AUREA",SEGUNIAL,MA.,AUREA,,NP,9342
REGION IV A,BATANGAS,STO TOMAS,,VICE MAYOR,"JAURIGUE-PEREZ, CATHY",JAURIGUE-PEREZ,CATHY,,,AKSYON,51017
REGION IV A,BATANGAS,TAAL,,VICE MAYOR,"VILLANO, MICHAEL REY",VILLANO,MICHAEL,REY,,NPC,18409
REGION IV A,BATANGAS,TALISAY,,VICE MAYOR,"MAGSINO, FRANCIS",MAGSINO,FRANCIS,,,NPC,13866
REGION IV A,BATANGAS,TANAUAN,,VICE MAYOR,"TRINIDAD, JUN-JUN",TRINIDAD,JUN-JUN,,ATTY.,PDDS,65459
REGION IV A,BATANGAS,TAYSAN,,VICE MAYOR,"ABADAY, EDILBERTO",ABADAY,EDILBERTO,,,NP,11286
REGION IV A,BATANGAS,TINGLOY,,VICE MAYOR,"ALVAREZ, DRA. MIKEE",ALVAREZ,DRA.,MIKEE,,NP,5413
REGION IV A,BATANGAS,TUY,,VICE MAYOR,"AFABLE, ARMANDO",AFABLE,ARMANDO,,,NP,14681
CORDILLERA ADMINISTRATIVE REGION,BENGUET,ATOK,,VICE MAYOR,"GALAO, ANGELITO SR.",GALAO,ANGELITO,SR.,,UBP,7442
CORDILLERA ADMINISTRATIVE REGION,BENGUET,BAGUIO,,VICE MAYOR,"OLOWAN, FAUSTINO",OLOWAN,FAUSTINO,,,NP,65897
CORDILLERA ADMINISTRATIVE REGION,BENGUET,BAKUN,,VICE MAYOR,"LABINIO, FAUSTO",LABINIO,FAUSTO,,,IND,3615
CORDILLERA ADMINISTRATIVE REGION,BENGUET,BOKOD,,VICE MAYOR,"IGNACIO, ERIK DONN",IGNACIO,ERIK,DONN,,IND,3450
CORDILLERA ADMINISTRATIVE REGION,BENGUET,BUGUIAS,,VICE MAYOR,"BAUCAS, DIONE",BAUCAS,DIONE,,,UBP,13617
CORDILLERA ADMINISTRATIVE REGION,BENGUET,ITOGON,,VICE MAYOR,"GODIO, DAX",GODIO,DAX,,,IND,13794
CORDILLERA ADMINISTRATIVE REGION,BENGUET,KABAYAN,,VICE MAYOR,"BADIVAL, MIKE",BADIVAL,MIKE,,,IND,4179
CORDILLERA ADMINISTRATIVE REGION,BENGUET,KAPANGAN,,VICE MAYOR,"ESLAY, MAYO",ESLAY,MAYO,,,UBP,6820
CORDILLERA ADMINISTRATIVE REGION,BENGUET,KIBUNGAN,,VICE MAYOR,"NITRON, EDWIN",NITRON,EDWIN,,,UBP,3402
CORDILLERA ADMINISTRATIVE REGION,BENGUET,LA TRINIDAD,,VICE MAYOR,"AWINGAN, RODERICK",AWINGAN,RODERICK,,,UBP,25063
CORDILLERA ADMINISTRATIVE REGION,BENGUET,MANKAYAN,,VICE MAYOR,"CULLIAO, JULIO JOEY",CULLIAO,JULIO,JOEY,,IND,7053
CORDILLERA ADMINISTRATIVE REGION,BENGUET,SABLAN,,VICE MAYOR,"BALDO, ARTHUR",BALDO,ARTHUR,,,IND,4997
CORDILLERA ADMINISTRATIVE REGION,BENGUET,TUBA,,VICE MAYOR,"CARANTES, MARIA",CARANTES,MARIA,,,UBP,17739
CORDILLERA ADMINISTRATIVE REGION,BENGUET,TUBLAY,,VICE MAYOR,"ESNARA, JUAN",ESNARA,JUAN,,,UBP,8060
REGION VIII,BILIRAN,ALMERIA,,VICE MAYOR,"EDICTO-TACOY, MARYGIE",EDICTO-TACOY,MARYGIE,,,NP,5665
REGION VIII,BILIRAN,BILIRAN,,VICE MAYOR,"CORPIN, BENING",CORPIN,BENING,,,PROMDI,5431
REGION VIII,BILIRAN,CABUCGAYAN,,VICE MAYOR,"TALACAY, NAZARIO REY",TALACAY,NAZARIO,REY,,IND,4645
REGION VIII,BILIRAN,CAIBIRAN,,VICE MAYOR,"VERMUG, LINDA",VERMUG,LINDA,,,LAKAS,6918
REGION VIII,BILIRAN,CULABA,,VICE MAYOR,"UYVICO, ERIC",UYVICO,ERIC,,,NP,5244
REGION VIII,BILIRAN,KAWAYAN,,VICE MAYOR,"ESPINA, JAKE",ESPINA,JAKE,,,AKSYON,8686
REGION VIII,BILIRAN,MARIPIPI,,VICE MAYOR,"CASIO, TOLLY",CASIO,TOLLY,,,NP,2664
REGION VIII,BILIRAN,NAVAL,,VICE MAYOR,"CURSO, VICENTE JR.",CURSO,VICENTE,JR.,,NP,15416
REGION VII,BOHOL,ALBURQUERQUE,,VICE MAYOR,"SAMAR, DAGOHOY",SAMAR,DAGOHOY,,,NPC,3447
REGION VII,BOHOL,ALICIA,,VICE MAYOR,"BALAHAY, CESYL",BALAHAY,CESYL,,,PDPLBN,7034
REGION VII,BOHOL,ANDA,,VICE MAYOR,"BERSABAL, NILO",BERSABAL,NILO,,,NP,6160
REGION VII,BOHOL,ANTEQUERA,,VICE MAYOR,"REBOSURA-SALOMON, CECELIA",REBOSURA-SALOMON,CECELIA,,,NUP,4786
REGION VII,BOHOL,BACLAYON,,VICE MAYOR,"BALANGKIG, ROMY",BALANGKIG,ROMY,,,NPC,6258
REGION VII,BOHOL,BALILIHAN,,VICE MAYOR,"CHATTO, TRISHA",CHATTO,TRISHA,,,NUP,7684
REGION VII,BOHOL,BATUAN,,VICE MAYOR,"BULALAQUE, ZING",BULALAQUE,ZING,,,NUP,4646
REGION VII,BOHOL,BIEN UNIDO,,VICE MAYOR,"HOYLAR, ODS",HOYLAR,ODS,,,PFP,7818
REGION VII,BOHOL,BILAR,,VICE MAYOR,"MALIGMAT, RONIE",MALIGMAT,RONIE,,,NP,6616
REGION VII,BOHOL,BUENAVISTA,,VICE MAYOR,"TIROL, ELSA",TIROL,ELSA,,,NPC,10264
REGION VII,BOHOL,CALAPE,,VICE MAYOR,"YU, JUNIE",YU,JUNIE,,,NUP,11960
REGION VII,BOHOL,CANDIJAY,,VICE MAYOR,"TUTOR, TOPER",TUTOR,TOPER,,,NP,13811
REGION VII,BOHOL,CARMEN,,VICE MAYOR,"BIGAY, ROMEO JR.",BIGAY,ROMEO,JR.,,PDPLBN,22340
REGION VII,BOHOL,CATIGBIAN,,VICE MAYOR,"ANGILAN, ESTEBAN JR.",ANGILAN,ESTEBAN,JR.,,NUP,7966
REGION VII,BOHOL,CLARIN,,VICE MAYOR,"CAMACHO, FRENZ",CAMACHO,FRENZ,,,NPC,7617
REGION VII,BOHOL,CORELLA,,VICE MAYOR,"BANDALA, DANNY",BANDALA,DANNY,,,NUP,2780
REGION VII,BOHOL,CORTES,,VICE MAYOR,"UY, RODRIGO DENNIS",UY,RODRIGO,DENNIS,,PROMDI,4307
REGION VII,BOHOL,DAGOHOY,,VICE MAYOR,"LAGROMA, WING",LAGROMA,WING,,,PDPLBN,6594
REGION VII,BOHOL,DANAO,,VICE MAYOR,"VITOR, AL",VITOR,AL,,,NUP,6019
REGION VII,BOHOL,DAUIS,,VICE MAYOR,"SUMAYLO, MIRIAM",SUMAYLO,MIRIAM,,,NUP,18201
REGION VII,BOHOL,DIMIAO,,VICE MAYOR,"PALUGA, JESSIE",PALUGA,JESSIE,,,PFP,6421
REGION VII,BOHOL,DUERO,,VICE MAYOR,"BAJAO, GENE",BAJAO,GENE,,,NP,4398
REGION VII,BOHOL,GARCIA HERNANDEZ,,VICE MAYOR,"LADAGA, TONING",LADAGA,TONING,,,NP,7245
REGION VII,BOHOL,GETAFE,,VICE MAYOR,"CAMACHO, CASOY",CAMACHO,CASOY,,,NPC,10323
REGION VII,BOHOL,GUINDULMAN,,VICE MAYOR,"PIEZAS, MARIA FE",PIEZAS,MARIA,FE,,NP,9834
REGION VII,BOHOL,INABANGA,,VICE MAYOR,"JUMAMOY, ROYGIE",JUMAMOY,ROYGIE,,,NUP,19324
REGION VII,BOHOL,JAGNA,,VICE MAYOR,"PAGAR, TEOFISTO JR.",PAGAR,TEOFISTO,JR.,,PDR,12418
REGION VII,BOHOL,LILA,,VICE MAYOR,"SALAZAR, REGINA",SALAZAR,REGINA,,,NP,3376
REGION VII,BOHOL,LOAY,,VICE MAYOR,"CUBAROL, JAN-JAN",CUBAROL,JAN-JAN,,,NUP,9129
REGION VII,BOHOL,LOBOC,,VICE MAYOR,"CALIPUSAN, HELEN",CALIPUSAN,HELEN,,,NP,6722
REGION VII,BOHOL,LOON,,VICE MAYOR,"LOPEZ, LLOYD PETER",LOPEZ,LLOYD,PETER,,LP,17670
REGION VII,BOHOL,MABINI,,VICE MAYOR,"COLIS, MYRA",COLIS,MYRA,,,NP,8034
REGION VII,BOHOL,MARIBOJOC,,VICE MAYOR,"CASTILLA, BOYET",CASTILLA,BOYET,,,NPC,7085
REGION VII,BOHOL,PANGLAO,,VICE MAYOR,"HORMACHUELOS, NOEL",HORMACHUELOS,NOEL,,,PROMDI,14289
REGION VII,BOHOL,PILAR,,VICE MAYOR,"DATAHAN, GEN-GEN",DATAHAN,GEN-GEN,,,PDPLBN,9525
REGION VII,BOHOL,PRESIDENT CARLOS P GARCIA,,VICE MAYOR,"DUSAL, WILMA",DUSAL,WILMA,,,NPC,7169
REGION VII,BOHOL,SAGBAYAN,,VICE MAYOR,"YBAÑEZ, SIONY",YBAÑEZ,SIONY,,,NPC,8805
REGION VII,BOHOL,SAN ISIDRO,,VICE MAYOR,"MANTABOTE, FILEMON",MANTABOTE,FILEMON,,,NPC,3535
REGION VII,BOHOL,SAN MIGUEL,,VICE MAYOR,"BULAGA, LITO",BULAGA,LITO,,,NPC,11292
REGION VII,BOHOL,SEVILLA,,VICE MAYOR,"BUCAG, RICHARD",BUCAG,RICHARD,,,NP,3748
REGION VII,BOHOL,SIERRA BULLONES,,VICE MAYOR,"MAESTRADO, DODIE",MAESTRADO,DODIE,,,NP,7170
REGION VII,BOHOL,SIKATUNA,,VICE MAYOR,"CALIMPUSAN, OLIM",CALIMPUSAN,OLIM,,,NUP,3799
REGION VII,BOHOL,TAGBILARAN,,VICE MAYOR,"JALA, ADAM",JALA,ADAM,,,NUP,38733
REGION VII,BOHOL,TALIBON,,VICE MAYOR,"EVANGELISTA, DAVE",EVANGELISTA,DAVE,,,NUP,18789
REGION VII,BOHOL,TRINIDAD,,VICE MAYOR,"ERIO, FERNANDO",ERIO,FERNANDO,,,NUP,11888
REGION VII,BOHOL,TUBIGON,,VICE MAYOR,"VILLABER, RENE",VILLABER,RENE,,,NUP,14283
REGION VII,BOHOL,UBAY,,VICE MAYOR,"BONGHANOY, VICTOR",BONGHANOY,VICTOR,,,NPC,24493
REGION VII,BOHOL,VALENCIA,,VICE MAYOR,"COMETA, ARISTOTLE",COMETA,ARISTOTLE,,,AKSYON,7134
REGION X,BUKIDNON,BAUNGON,,VICE MAYOR,"RAGUDO, FELIPE",RAGUDO,FELIPE,,,PRP,10866
REGION X,BUKIDNON,CABANGLASAN,,VICE MAYOR,"INOCANDO, DODONG",INOCANDO,DODONG,,,BPP,11951
REGION X,BUKIDNON,DAMULOG,,VICE MAYOR,"SALMASAN, BITO",SALMASAN,BITO,,,BPP,8725
REGION X,BUKIDNON,DANGCAGAN,,VICE MAYOR,"DANDASAN, FRUTO JR.",DANDASAN,FRUTO,JR.,,BPP,11302
REGION X,BUKIDNON,DON CARLOS,,VICE MAYOR,"PALMADA, JUDE",PALMADA,JUDE,,,IND,12315
REGION X,BUKIDNON,IMPASUG ONG,,VICE MAYOR,"CHAVEZ, MAROBOTH",CHAVEZ,MAROBOTH,,,BPP,16519
REGION X,BUKIDNON,KADINGILAN,,VICE MAYOR,"TADEO, SEGUNDO JR.",TADEO,SEGUNDO,JR.,,PRP,8228
REGION X,BUKIDNON,KALILANGAN,,VICE MAYOR,"PADSING, JOEL",PADSING,JOEL,,,BPP,11024
REGION X,BUKIDNON,KIBAWE,,VICE MAYOR,"BATAO, NONONG",BATAO,NONONG,,,BPP,15887
REGION X,BUKIDNON,KITAOTAO,,VICE MAYOR,"GAWILAN, LORENZO JR.",GAWILAN,LORENZO,JR.,,BPP,16085
REGION X,BUKIDNON,LANTAPAN,,VICE MAYOR,"BALANSAG, RICKY JAMES",BALANSAG,RICKY,JAMES,,BPP,20910
REGION X,BUKIDNON,LIBONA,,VICE MAYOR,"CALINGASAN, TOTOM",CALINGASAN,TOTOM,,,BPP,17102
REGION X,BUKIDNON,MALAYBALAY,,VICE MAYOR,"MARABE, ESTELITO LITOY",MARABE,ESTELITO,LITOY,,NP,47007
REGION X,BUKIDNON,MALITBOG,,VICE MAYOR,"DELA ROSA, CATHY",DELA ROSA,CATHY,,,BPP,7525
REGION X,BUKIDNON,MANOLO FORTICH,,VICE MAYOR,"BAGAYAS, BOJUN",BAGAYAS,BOJUN,,,BPP,23348
REGION X,BUKIDNON,MARAMAG,,VICE MAYOR,"ESTRELLA-LOPEZ, MARIBETH",ESTRELLA-LOPEZ,MARIBETH,,,BPP,26580
REGION X,BUKIDNON,PANGANTUCAN,,VICE MAYOR,"GARCES, MANOLITO",GARCES,MANOLITO,,,BPP,18614
REGION X,BUKIDNON,QUEZON,,VICE MAYOR,"DUROTAN, JOSEPH SR.",DUROTAN,JOSEPH,SR.,,BPP,40367
REGION X,BUKIDNON,SAN FERNANDO,,VICE MAYOR,"EDMA, DODONG",EDMA,DODONG,,,BPP,14153
REGION X,BUKIDNON,SUMILAO,,VICE MAYOR,"BAULA, JIM-JIM",BAULA,JIM-JIM,,,IND,8926
REGION X,BUKIDNON,TALAKAG,,VICE MAYOR,"NOBLE, AMADO JR.",NOBLE,AMADO,JR.,,BPP,25212
REGION X,BUKIDNON,VALENCIA,,VICE MAYOR,"PEPITO, TED",PEPITO,TED,,ATTY.,NP,55119
REGION III,BULACAN,ANGAT,,VICE MAYOR,"AGUSTIN, ARVIN",AGUSTIN,ARVIN,,,AKSYON,18148
REGION III,BULACAN,BALAGTAS,,VICE MAYOR,"VALDERAMA, ARIEL",VALDERAMA,ARIEL,,,PDPLBN,23604
REGION III,BULACAN,BALIUAG,,VICE MAYOR,"QUIMPO, MADETTE",QUIMPO,MADETTE,,,NUP,63025
REGION III,BULACAN,BOCAUE,,VICE MAYOR,"TUGNA, MAYOR JONI",TUGNA,MAYOR,JONI,MR.,NUP,43001
REGION III,BULACAN,BULACAN,,VICE MAYOR,"SANCHEZ, AIKA",SANCHEZ,AIKA,,,PDPLBN,16194
REGION III,BULACAN,BUSTOS,,VICE MAYOR,"ANGELES, MARTIN",ANGELES,MARTIN,,,IND,13618
REGION III,BULACAN,CALUMPIT,,VICE MAYOR,"CANDELARIA, ZAR",CANDELARIA,ZAR,,DOC,NUP,33070
REGION III,BULACAN,DONA REMEDIOS TRINIDAD,,VICE MAYOR,"FLORES, MARIE",FLORES,MARIE,,,NUP,11954
REGION III,BULACAN,GUIGUINTO,,VICE MAYOR,"ESTRELLA, BANJO",ESTRELLA,BANJO,,,PDPLBN,36090
REGION III,BULACAN,HAGONOY,,VICE MAYOR,"SY-ALVARADO, ATE CHARO",SY-ALVARADO,ATE,CHARO,,PDPLBN,39734
REGION III,BULACAN,MALOLOS,,VICE MAYOR,"BAUTISTA, MIGS TENGCO",BAUTISTA,MIGS,TENGCO,,AKSYON,44452
REGION III,BULACAN,MARILAO,,VICE MAYOR,"LUTAO, HENRY",LUTAO,HENRY,,,PDPLBN,37015
REGION III,BULACAN,MEYCAUAYAN,,VICE MAYOR,"VIOLAGO, JOJIE",VIOLAGO,JOJIE,,,PDPLBN,76685
REGION III,BULACAN,NORZAGARAY,,VICE MAYOR,"GENER, BALDO",GENER,BALDO,,,PDPLBN,34298
REGION III,BULACAN,OBANDO,,VICE MAYOR,"DELA CRUZ, KUYA ARVIN",DELA CRUZ,KUYA,ARVIN,,NUP,17835
REGION III,BULACAN,PANDI,,VICE MAYOR,"SEBASTIAN, LUI",SEBASTIAN,LUI,,,NUP,36663
REGION III,BULACAN,PAOMBONG,,VICE MAYOR,"YUNSON, EMELITA",YUNSON,EMELITA,,,IND,10346
REGION III,BULACAN,PLARIDEL,,VICE MAYOR,"VINTA, LORIE",VINTA,LORIE,,,NUP,32817
REGION III,BULACAN,PULILAN,,VICE MAYOR,"PERALTA, RJ",PERALTA,RJ,,,AKSYON,28700
REGION III,BULACAN,SAN ILDEFONSO,,VICE MAYOR,"SARMIENTO, ROCKY",SARMIENTO,ROCKY,,,NUP,38203
REGION III,BULACAN,SAN JOSE DEL MONTE,,VICE MAYOR,"BARTOLOME, EFREN JR.",BARTOLOME,EFREN,JR.,,AR,116966
REGION III,BULACAN,SAN MIGUEL,,VICE MAYOR,"ALVAREZ, BONG",ALVAREZ,BONG,,,NUP,42887
REGION III,BULACAN,SAN RAFAEL,,VICE MAYOR,"VENERACION, LYN",VENERACION,LYN,,,LAKAS,41466
REGION III,BULACAN,SANTA MARIA,,VICE MAYOR,"JUAN, KAP EBOY",JUAN,KAP,EBOY,,LP,41007
REGION II,CAGAYAN,ABULUG,,VICE MAYOR,"VARGAS, JEFF",VARGAS,JEFF,,,LAKAS,14814
REGION II,CAGAYAN,ALCALA,,VICE MAYOR,"DURUIN, JOY",DURUIN,JOY,,,LP,13356
REGION II,CAGAYAN,ALLACAPAN,,VICE MAYOR,"FLORIDA, YVONNE",FLORIDA,YVONNE,,,KBL,13164
REGION II,CAGAYAN,AMULUNG,,VICE MAYOR,"ANTONIO, EDWARD",ANTONIO,EDWARD,,,PDPLBN,12076
REGION II,CAGAYAN,APARRI,,VICE MAYOR,"ALAMEDA, ROMMEL",ALAMEDA,ROMMEL,,,NP,14865
REGION II,CAGAYAN,BAGGAO,,VICE MAYOR,"GAZMEN, ROWEL",GAZMEN,ROWEL,,,PDPLBN,11825
REGION II,CAGAYAN,BALLESTEROS,,VICE MAYOR,"UNITE, VIOLETA",UNITE,VIOLETA,,,LAKAS,9028
REGION II,CAGAYAN,BUGUEY,,VICE MAYOR,"ANTIPORDA, LLOYD",ANTIPORDA,LLOYD,,,PFP,9981
REGION II,CAGAYAN,CALAYAN,,VICE MAYOR,"ESCALANTE, EDMUND",ESCALANTE,EDMUND,,,NP,5781
REGION II,CAGAYAN,CAMALANIUGAN,,VICE MAYOR,"ROSARIO, JAMUEL",ROSARIO,JAMUEL,,,PDPLBN,7861
REGION II,CAGAYAN,CLAVERIA,,VICE MAYOR,"AGPULDO, FREDELINO",AGPULDO,FREDELINO,,,LAKAS,7091
REGION II,CAGAYAN,ENRILE,,VICE MAYOR,"MAGBITANG, CHRISTINA",MAGBITANG,CHRISTINA,,,NP,7865
REGION II,CAGAYAN,GATTARAN,,VICE MAYOR,"NOLASCO, MATTHEW",NOLASCO,MATTHEW,,,NPC,21581
REGION II,CAGAYAN,GONZAGA,,VICE MAYOR,"GASPAR, JESSIE",GASPAR,JESSIE,,,NP,12811
REGION II,CAGAYAN,IGUIG,,VICE MAYOR,"TRINIDAD, JUDITH",TRINIDAD,JUDITH,,,PDPLBN,12971
REGION II,CAGAYAN,LAL LO,,VICE MAYOR,"PASCUAL, OLIVE",PASCUAL,OLIVE,,,PDPLBN,15353
REGION II,CAGAYAN,LASAM,,VICE MAYOR,"CAMBE, RANDY",CAMBE,RANDY,,,LAKAS,16107
REGION II,CAGAYAN,PAMPLONA,,VICE MAYOR,"SAMPAGA, ARNIE",SAMPAGA,ARNIE,,,NUP,7508
REGION II,CAGAYAN,PENABLANCA,,VICE MAYOR,"TAGUINOD, MARILYN",TAGUINOD,MARILYN,,,PDPLBN,14337
REGION II,CAGAYAN,PIAT,,VICE MAYOR,"VILLACETE, KING",VILLACETE,KING,,,NP,7416
REGION II,CAGAYAN,RIZAL,,VICE MAYOR,"RUMA, BRENDA",RUMA,BRENDA,,,PDPLBN,5990
REGION II,CAGAYAN,SANCHEZ MIRA,,VICE MAYOR,"SACRAMED, ASELA",SACRAMED,ASELA,,,NP,7334
REGION II,CAGAYAN,SANTA ANA,,VICE MAYOR,"LADRIDO, CATHY",LADRIDO,CATHY,,,UNA,7598
REGION II,CAGAYAN,SANTA PRAXEDES,,VICE MAYOR,"ESTABILLO, RENE",ESTABILLO,RENE,,,LAKAS,2251
REGION II,CAGAYAN,SANTA TERESITA,,VICE MAYOR,"FAGELA, RUBEN",FAGELA,RUBEN,,,NP,5648
REGION II,CAGAYAN,SANTO NINO,,VICE MAYOR,"PAGURAYAN, ANDREW",PAGURAYAN,ANDREW,,,PDPLBN,7549
REGION II,CAGAYAN,SOLANA,,VICE MAYOR,"CARAG, MEYNARD",CARAG,MEYNARD,,,PDPLBN,31651
REGION II,CAGAYAN,TUAO,,VICE MAYOR,"MAMBA, FRANCISCO JR.",MAMBA,FRANCISCO,JR.,,NP,27297
REGION II,CAGAYAN,TUGUEGARAO,,VICE MAYOR,"DE GUZMAN, BEN-BEN",DE GUZMAN,BEN-BEN,,,NPC,49025
REGION V,CAMARINES NORTE,BASUD,,VICE MAYOR,"BARRAMEDA, RAMIR",BARRAMEDA,RAMIR,,,PDPLBN,11574
REGION V,CAMARINES NORTE,CAPALONGA,,VICE MAYOR,"ESTURAS, MARSHA",ESTURAS,MARSHA,,,PDPLBN,10615
REGION V,CAMARINES NORTE,DAET,,VICE MAYOR,"PARALE, GODFREY",PARALE,GODFREY,,,AKSYON,30856
REGION V,CAMARINES NORTE,JOSE PANGANIBAN,,VICE MAYOR,"PADILLA, KUATRO 4TH",PADILLA,KUATRO,4TH,,AKSYON,8168
REGION V,CAMARINES NORTE,LABO,,VICE MAYOR,"BARDON, ALVIN",BARDON,ALVIN,,,LP,30752
REGION V,CAMARINES NORTE,MERCEDES,,VICE MAYOR,"YAPYUCO, GINA",YAPYUCO,GINA,,,LP,13563
REGION V,CAMARINES NORTE,PARACALE,,VICE MAYOR,"ASUTILLA, ADET",ASUTILLA,ADET,,,NUP,17065
REGION V,CAMARINES NORTE,SAN LORENZO RUIZ,,VICE MAYOR,"BACUÑO, ARNULFO",BACUÑO,ARNULFO,,,PDPLBN,6856
REGION V,CAMARINES NORTE,SAN VICENTE,,VICE MAYOR,"VILLAMOR, VIVIAN",VILLAMOR,VIVIAN,,,PDPLBN,4769
REGION V,CAMARINES NORTE,SANTA ELENA,,VICE MAYOR,"MENDOZA, KUYA DYEP",MENDOZA,KUYA,DYEP,,PDPLBN,12277
REGION V,CAMARINES NORTE,TALISAY,,VICE MAYOR,"ZANTUA-AREVALO, TINA",ZANTUA-AREVALO,TINA,,,PDPLBN,6978
REGION V,CAMARINES NORTE,VINZONS,,VICE MAYOR,"ANG, AGNES",ANG,AGNES,,,LP,13986
REGION V,CAMARINES SUR,BAAO,,VICE MAYOR,"BRICENIO, GBB",BRICENIO,GBB,,,AKSYON,14036
REGION V,CAMARINES SUR,BALATAN,,VICE MAYOR,"CUARTO, MA. CECILIA",CUARTO,MA.,CECILIA,,NPC,6546
REGION V,CAMARINES SUR,BATO,,VICE MAYOR,"RAMOS, VIC",RAMOS,VIC,,,PDPLBN,13542
REGION V,CAMARINES SUR,BOMBON,,VICE MAYOR,"ALTEZA, EDDIE FELIX",ALTEZA,EDDIE,FELIX,,NPC,4940
REGION V,CAMARINES SUR,BUHI,,VICE MAYOR,"BALAGOT, VICE JOFRED",BALAGOT,VICE,JOFRED,,PDPLBN,20681
REGION V,CAMARINES SUR,BULA,,VICE MAYOR,"MALANYAON, TOTOY",MALANYAON,TOTOY,,,IND,16291
REGION V,CAMARINES SUR,CABUSAO,,VICE MAYOR,"AGUILAR, JUN",AGUILAR,JUN,,,PDPLBN,4925
REGION V,CAMARINES SUR,CALABANGA,,VICE MAYOR,"DE VILLA, VIC",DE VILLA,VIC,,,PDPLBN,18254
REGION V,CAMARINES SUR,CAMALIGAN,,VICE MAYOR,"HIROSE, MARILOU",HIROSE,MARILOU,,,PDPLBN,6737
REGION V,CAMARINES SUR,CANAMAN,,VICE MAYOR,"REGULADO, VENANCIO",REGULADO,VENANCIO,,,PDPLBN,8416
REGION V,CAMARINES SUR,CARAMOAN,,VICE MAYOR,"RAMIREZ, DYAN",RAMIREZ,DYAN,,,PDPLBN,12359
