region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION VI,ANTIQUE,,FIRST,PROVINCIAL BOARD MEMBER,"CORVERA, FERNANDO",CORVERA,FERNANDO,,,NPC,51933
REGION VI,ANTIQUE,,FIRST,PROVINCIAL BOARD MEMBER,"NIQUIA, DONDON",NIQUIA,DONDON,,,NUP,50607
REGION VI,ANTIQUE,,FIRST,PROVINCIAL BOARD MEMBER,"BERIONG, DANTE",BERIONG,DANTE,,,IND,45934
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"ALAMIS, NOEL",ALAMIS,NOEL,,,NPC,64195
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"CONDEZ, VICTOR",CONDEZ,VICTOR,,,IND,54155
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"DIMAMAY, MILAY",DIMAMAY,MILAY,,,IND,49009
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"SANTILLAN, ERROL",SANTILLAN,ERROL,,,NUP,44529
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"PALACIOS, SUEKI",PALACIOS,SUEKI,,,NUP,43354
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"ALONSAGAY, DONG-DONG",ALONSAGAY,DONG-DONG,,,NPC,36599
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"AGNAS, IYING",AGNAS,IYING,,,NPC,15947
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"MANGALAO, TOLENTINO",MANGALAO,TOLENTINO,,,NPC,15320
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"TALIMBATOG, TON TON",TALIMBATOG,TON,TON,,NPC,13983
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"ROMERO, SHIRLEY",ROMERO,SHIRLEY,,,PDPLBN,13962
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"BALLESTEROS, MYLA",BALLESTEROS,MYLA,,,NPC,17910
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"GALLEON, EMILIANO",GALLEON,EMILIANO,,,PDPLBN,16756
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"JULIAN, MCLEEN",JULIAN,MCLEEN,,,LP,15950
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"MOLINA, ELMER",MOLINA,ELMER,,,PDPLBN,15521
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"TANGSON, MARIANO",TANGSON,MARIANO,,,NP,32899
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"GALBAN, SID",GALBAN,SID,,,LDP,30979
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"PALMERO, SANTY",PALMERO,SANTY,,,LDP,28520
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"BAUTISTA, BUTCH",BAUTISTA,BUTCH,,,LDP,28271
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"ARAÑA, JENNIFER",ARAÑA,JENNIFER,,,NPC,19102
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"CALUGTONG, EUGENE",CALUGTONG,EUGENE,,,LDP,16787
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"ROXAS, LORDAN",ROXAS,LORDAN,,,NPC,14325
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"SALAMERA, NICK",SALAMERA,NICK,,ATTY,NPC,14298
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"MUARIP, MOUMAR",MUARIP,MOUMAR,,,PDPLBN,43937
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"SALAIN, NASSER",SALAIN,NASSER,,,LP,37763
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"ISMAEL, AINA",ISMAEL,AINA,,,PDPLBN,37691
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"ISMAEL, AHMAD ALI",ISMAEL,AHMAD,ALI,,PDPLBN,33508
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"SALI, PAI",SALI,PAI,,,PDPLBN,58565
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"ARAMIL, MONSOY",ARAMIL,MONSOY,,,PDPLBN,50783
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"ASARUL, NASSER",ASARUL,NASSER,,,PDPLBN,45682
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"HATAMAN, HADJARIA",HATAMAN,HADJARIA,,,PDPLBN,39217
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"SERRANO, BENJIE",SERRANO,BENJIE,,,NP,124332
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"GAZA, JOMAR",GAZA,JOMAR,,,PDPLBN,111257
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"IBE, REY",IBE,REY,,,NUP,104212
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"ROQUE, IYA",ROQUE,IYA,,,NUP,147914
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"BELTRAN, MANNY",BELTRAN,MANNY,,,NUP,146677
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"CALIMBAS, ED",CALIMBAS,ED,,,NUP,138718
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"REDONDO, JUAN",REDONDO,JUAN,,,NPC,2184
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"ELICA, FERDIE",ELICA,FERDIE,,,NPC,2005
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"MADURO, EVELYN",MADURO,EVELYN,,,LP,1881
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"ACEBES, ROMEO",ACEBES,ROMEO,,,LP,1794
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"CATALUÑA, JULIET",CATALUÑA,JULIET,,,LP,1700
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"ABAS, MILAGROS JULIET",ABAS,MILAGROS,JULIET,,NPC,1535
REGION IV A,BATANGAS,,FIFTH,PROVINCIAL BOARD MEMBER,"AMBIDA, CLAUDETTE",AMBIDA,CLAUDETTE,,,NP,113547
REGION IV A,BATANGAS,,FIFTH,PROVINCIAL BOARD MEMBER,"BLANCO, ARTHUR",BLANCO,ARTHUR,,,NP,103096
REGION IV A,BATANGAS,,FIRST,PROVINCIAL BOARD MEMBER,"ROSALES, JUNJUN",ROSALES,JUNJUN,,,NP,146558
REGION IV A,BATANGAS,,FIRST,PROVINCIAL BOARD MEMBER,"BAUSAS, GLENDA",BAUSAS,GLENDA,,,NP,100184
REGION IV A,BATANGAS,,FOURTH,PROVINCIAL BOARD MEMBER,"GOZOS, JP",GOZOS,JP,,,NP,116767
REGION IV A,BATANGAS,,FOURTH,PROVINCIAL BOARD MEMBER,"DE VEYRA, JESS",DE VEYRA,JESS,,,NP,98294
REGION IV A,BATANGAS,,SECOND,PROVINCIAL BOARD MEMBER,"MAGBOO, ARLENE",MAGBOO,ARLENE,,DOC,NP,89183
REGION IV A,BATANGAS,,SECOND,PROVINCIAL BOARD MEMBER,"RIVERA, WILSON LEANDRO",RIVERA,WILSON,LEANDRO,,NP,67411
REGION IV A,BATANGAS,,SIXTH,PROVINCIAL BOARD MEMBER,"LOPEZ, LYDIO JR.",LOPEZ,LYDIO,JR.,,NP,95128
REGION IV A,BATANGAS,,SIXTH,PROVINCIAL BOARD MEMBER,"MENDOZA, BIBONG",MENDOZA,BIBONG,,,NP,73647
REGION IV A,BATANGAS,,THIRD,PROVINCIAL BOARD MEMBER,"CORONA, JHOANNA",CORONA,JHOANNA,,,NP,141212
REGION IV A,BATANGAS,,THIRD,PROVINCIAL BOARD MEMBER,"BALBA, RUDY",BALBA,RUDY,,,NP,111492
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"BENTREZ, FLORENCIO",BENTREZ,FLORENCIO,,,PDPLBN,25734
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"WACLIN, BERNARD",WACLIN,BERNARD,,,LAKAS,24507
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"NAZARRO, COY",NAZARRO,COY,,,NPC,24336
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"FIANZA, SANDER",FIANZA,SANDER,,,PDPLBN,24078
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"AMUASEN, JOHANNES",AMUASEN,JOHANNES,,,KBL,22828
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"NAMORO, ROBERT",NAMORO,ROBERT,,,PDPLBN,58087
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"CAMSOL, APOLINARIO",CAMSOL,APOLINARIO,,,PDPLBN,52637
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"PAOAD, RUBEN",PAOAD,RUBEN,,,PDPLBN,50646
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"CANUTO, ROBERTO",CANUTO,ROBERTO,,,PDPLBN,48140
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"BALAODAN, UNCLE PANDONG",BALAODAN,UNCLE,PANDONG,,PDPLBN,46247
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"CASAS, MIGUEL JR.",CASAS,MIGUEL,JR.,,NP,23599
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"KHO, BOBOY",KHO,BOBOY,,,NP,22517
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"TY, LANDO",TY,LANDO,,,NP,17974
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"ARCENAL, JEROME",ARCENAL,JEROME,,,PDPLBN,16550
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"CHAN, CHARLIE",CHAN,CHARLIE,,,PDPLBN,19717
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"TUBIS, ALLAN PAUL",TUBIS,ALLAN,PAUL,,NP,19330
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"IGANO, EDGAR",IGANO,EDGAR,,,PDPLBN,18043
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"ENAGE, GINA",ENAGE,GINA,,,NP,17903
REGION VII,BOHOL,,FIRST,PROVINCIAL BOARD MEMBER,"DAMALERIO, ALDZ",DAMALERIO,ALDZ,,,LP,75785
REGION VII,BOHOL,,SECOND,PROVINCIAL BOARD MEMBER,"GARCIA, FRANS",GARCIA,FRANS,,,NUP,93666
REGION VII,BOHOL,,THIRD,PROVINCIAL BOARD MEMBER,"BALITE, DIONISIO VICTOR",BALITE,DIONISIO,VICTOR,,NPC,108397
REGION X,BUKIDNON,,FIRST,PROVINCIAL BOARD MEMBER,"ALBARECE, JONG",ALBARECE,JONG,,,BPP,65174
REGION X,BUKIDNON,,FIRST,PROVINCIAL BOARD MEMBER,"CALINGASAN, ALEX",CALINGASAN,ALEX,,,BPP,55560
REGION X,BUKIDNON,,FOURTH,PROVINCIAL BOARD MEMBER,"PEPITO, MANOLO",PEPITO,MANOLO,,,BPP,70037
REGION X,BUKIDNON,,FOURTH,PROVINCIAL BOARD MEMBER,"AYON, ARLYN",AYON,ARLYN,,,IND,54800
REGION X,BUKIDNON,,SECOND,PROVINCIAL BOARD MEMBER,"DINLAYAN, LORENZO JR.",DINLAYAN,LORENZO,JR.,,BPP,88567
REGION X,BUKIDNON,,SECOND,PROVINCIAL BOARD MEMBER,"MARAMARA, MELCHOR",MARAMARA,MELCHOR,,,BPP,77536
REGION X,BUKIDNON,,THIRD,PROVINCIAL BOARD MEMBER,"BAGUIO, BEN",BAGUIO,BEN,,,BPP,96107
REGION X,BUKIDNON,,THIRD,PROVINCIAL BOARD MEMBER,"PALMADA, JOSEPH",PALMADA,JOSEPH,,,BPP,76964
REGION III,BULACAN,,FIRST,PROVINCIAL BOARD MEMBER,"ANDAN, ALLAN",ANDAN,ALLAN,,,PDPLBN,161879
REGION III,BULACAN,,FOURTH,PROVINCIAL BOARD MEMBER,"DELOS SANTOS, JON-JON",DELOS SANTOS,JON-JON,,,PDPLBN,215374
REGION III,BULACAN,,SECOND,PROVINCIAL BOARD MEMBER,"DELA CRUZ, PECHAY",DELA CRUZ,PECHAY,,,NUP,180439
REGION III,BULACAN,,THIRD,PROVINCIAL BOARD MEMBER,"CASTRO, RC NONO",CASTRO,RC,NONO,,NUP,94059
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"PONCE, AJ",PONCE,AJ,,,PDPLBN,81632
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"BARCENA, CRIS",BARCENA,CRIS,,,PDPLBN,67402
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"PASCUAL, JUNIE",PASCUAL,JUNIE,,,PDPLBN,60101
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"LLOPIS, AL",LLOPIS,AL,,,IND,53088
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"LAYUS, ARCHIE",LAYUS,ARCHIE,,,NUP,50235
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"VILORIA, VILMER",VILORIA,VILMER,,,NUP,44702
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"RESUELLO, ROSS",RESUELLO,ROSS,,PASTOR,PDPLBN,106883
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"DE ASIS, RODRIGO",DE ASIS,RODRIGO,,,PDPLBN,85894
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"TUMALIUAN, PERLA",TUMALIUAN,PERLA,,,NUP,82750
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"SERDON, ARTEMIO JR.",SERDON,ARTEMIO,JR.,,PDPLBN,60006
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"QUIBRAL, BONG",QUIBRAL,BONG,,,PDPLBN,55365
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"JALGALADO, DOK RAN",JALGALADO,DOK,RAN,,NUP,52436
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"DASCO, AIDA",DASCO,AIDA,,,PDPLBN,49420
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"PANOTES, CONCON",PANOTES,CONCON,,,PDPLBN,68814
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"HERRERA, RENEE",HERRERA,RENEE,,,PDPLBN,59890
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"MORENO, ATOY",MORENO,ATOY,,,PDPLBN,58210
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"ALEGRE, JOSEPH STANLEY",ALEGRE,JOSEPH,STANLEY,,PDPLBN,55038
REGION V,CAMARINES SUR,,FIFTH,PROVINCIAL BOARD MEMBER,"NOBLE, MANNY",NOBLE,MANNY,,,NP,91988
REGION V,CAMARINES SUR,,FIFTH,PROVINCIAL BOARD MEMBER,"OLIVA, REX-BUTCHOKOY",OLIVA,REX-BUTCHOKOY,,,NP,90018
REGION V,CAMARINES SUR,,FIRST,PROVINCIAL BOARD MEMBER,"CLEMENTE-MAQUILING, TRIXIE NPC",CLEMENTE-MAQUILING,TRIXIE,NPC,,,43864
REGION V,CAMARINES SUR,,FIRST,PROVINCIAL BOARD MEMBER,"SEÑAR, WARREN",SEÑAR,WARREN,,,NP,38941
REGION V,CAMARINES SUR,,FOURTH,PROVINCIAL BOARD MEMBER,"PILAPIL, JJ",PILAPIL,JJ,,,NPC,94092
REGION V,CAMARINES SUR,,FOURTH,PROVINCIAL BOARD MEMBER,"LLAGUNO, AWEL",LLAGUNO,AWEL,,,NPC,92839
REGION V,CAMARINES SUR,,SECOND,PROVINCIAL BOARD MEMBER,"HERNANDEZ, MULO",HERNANDEZ,MULO,,,BICOL1,81474
REGION V,CAMARINES SUR,,SECOND,PROVINCIAL BOARD MEMBER,"JAUCIAN, JAMES",JAUCIAN,JAMES,,,NP,52426
REGION V,CAMARINES SUR,,THIRD,PROVINCIAL BOARD MEMBER,"NAVAL, ANGEL",NAVAL,ANGEL,,,NP,59659
REGION V,CAMARINES SUR,,THIRD,PROVINCIAL BOARD MEMBER,"JULIA, SON",JULIA,SON,,,NP,57714
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"OCLARIT, PLACIDO",OCLARIT,PLACIDO,,,PDPLBN,23149
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"IBAHAY, MIKE",IBAHAY,MIKE,,,PDPLBN,22837
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"GALOCHINO, NERIO",GALOCHINO,NERIO,,,PDPLBN,22620
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"SAGOCSOC, RONY",SAGOCSOC,RONY,,,PDPLBN,15918
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"LADAO, JR",LADAO,JR,,,PDPLBN,14594
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"BAJENIO, WEBB",BAJENIO,WEBB,,,PDPLBN,13031
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"CONTRERAS, STEVE",CONTRERAS,STEVE,,DOC,LP,112289
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"BESA, SONNY",BESA,SONNY,,,LP,81776
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"MARTIN, RICKY",MARTIN,RICKY,,,LP,63805
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"APOLINARIO, TAMBOL",APOLINARIO,TAMBOL,,,LP,49624
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"REYES, THEA FAITH",REYES,THEA,FAITH,,LP,49230
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"TANCO, VICTOR JR.",TANCO,VICTOR,JR.,,LP,84519
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"HACHUELA, MATT",HACHUELA,MATT,,ATTY.,NUP,72236
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"AREVALO, NONOY",AREVALO,NONOY,,,NUP,66884
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"MARTINEZ, BULILIT",MARTINEZ,BULILIT,,,LP,65923
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"PALOMAR, KAREN",PALOMAR,KAREN,,,LP,65817
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"ZUNIEGA, RAFFY",ZUNIEGA,RAFFY,,,UNA,37748
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"BALMADRID, BANI",BALMADRID,BANI,,,NPC,35107
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"POPA, NATALIO JR.",POPA,NATALIO,JR.,,PFP,34073
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,ZAFE,ZAFE,,,DOC,PDPLBN,32537
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"TEMPLONUEVO, BOLOTOY",TEMPLONUEVO,BOLOTOY,,,NPC,36938
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"TURADO, ARNEL",TURADO,ARNEL,,,NPC,34688
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"FERNANDEZ, OBET",FERNANDEZ,OBET,,,UNA,32968
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"TANAEL, EDWIN",TANAEL,EDWIN,,,IND,32472
REGION IV A,CAVITE,,EIGHTH,PROVINCIAL BOARD MEMBER,"AMBION, RAINIER",AMBION,RAINIER,,,PDPLBN,104742
REGION IV A,CAVITE,,EIGHTH,PROVINCIAL BOARD MEMBER,"VARIAS, VIRGILIO",VARIAS,VIRGILIO,,,PDPLBN,71929
REGION IV A,CAVITE,,FIFTH,PROVINCIAL BOARD MEMBER,"REYES, IVEE JAYNE",REYES,IVEE,JAYNE,,NP,98394
REGION IV A,CAVITE,,FIFTH,PROVINCIAL BOARD MEMBER,"ANARNA, ALSTON KEVIN",ANARNA,ALSTON,KEVIN,,IND,89848
REGION IV A,CAVITE,,FIRST,PROVINCIAL BOARD MEMBER,"CHUA, DAVEY",CHUA,DAVEY,,,NP,90046
REGION IV A,CAVITE,,FIRST,PROVINCIAL BOARD MEMBER,"ENRIQUEZ, ROMEL",ENRIQUEZ,ROMEL,,,NP,75856
REGION IV A,CAVITE,,FOURTH,PROVINCIAL BOARD MEMBER,"ENCABO, VALE",ENCABO,VALE,,,NUP,163481
REGION IV A,CAVITE,,FOURTH,PROVINCIAL BOARD MEMBER,"DELA CUESTA, JUN",DELA CUESTA,JUN,,,NUP,136107
REGION IV A,CAVITE,,SECOND,PROVINCIAL BOARD MEMBER,"GAWARAN, ABA",GAWARAN,ABA,,,NPC,90566
REGION IV A,CAVITE,,SECOND,PROVINCIAL BOARD MEMBER,"MALVAR, EDWIN",MALVAR,EDWIN,,,LP,87115
REGION IV A,CAVITE,,SEVENTH,PROVINCIAL BOARD MEMBER,"REMULLA, PING",REMULLA,PING,,,NP,111380
REGION IV A,CAVITE,,SEVENTH,PROVINCIAL BOARD MEMBER,"LANGIT, ANGELITO",LANGIT,ANGELITO,,,NP,84058
REGION IV A,CAVITE,,SIXTH,PROVINCIAL BOARD MEMBER,"SALAZAR, KERBY",SALAZAR,KERBY,,,NUP,65832
REGION IV A,CAVITE,,SIXTH,PROVINCIAL BOARD MEMBER,"GREPO, JANGO",GREPO,JANGO,,,NUP,60870
REGION IV A,CAVITE,,THIRD,PROVINCIAL BOARD MEMBER,"ASISTIO, JEFFREY",ASISTIO,JEFFREY,,,PDPLBN,90676
REGION IV A,CAVITE,,THIRD,PROVINCIAL BOARD MEMBER,"LACSON, DENNIS",LACSON,DENNIS,,,LP,84387
REGION VII,CEBU,,FIFTH,PROVINCIAL BOARD MEMBER,"DUTERTE, RED",DUTERTE,RED,,,1CEBU,110680
REGION VII,CEBU,,FIFTH,PROVINCIAL BOARD MEMBER,"MAGPALE, MIGS",MAGPALE,MIGS,,,BAKUD,107806
REGION VII,CEBU,,FIRST,PROVINCIAL BOARD MEMBER,"DAAN, YOLY",DAAN,YOLY,,,NP,202810
REGION VII,CEBU,,FIRST,PROVINCIAL BOARD MEMBER,"BACALTOS, RAUL",BACALTOS,RAUL,,,NP,129890
REGION VII,CEBU,,FOURTH,PROVINCIAL BOARD MEMBER,"SHIMURA, KERRIE",SHIMURA,KERRIE,,,NUP,104899
REGION VII,CEBU,,FOURTH,PROVINCIAL BOARD MEMBER,"FRANCO, RACI",FRANCO,RACI,,,LP,84647
REGION VII,CEBU,,SECOND,PROVINCIAL BOARD MEMBER,"SALVADOR, TATA",SALVADOR,TATA,,,NPC,70149
REGION VII,CEBU,,SECOND,PROVINCIAL BOARD MEMBER,"GALEOS, EDSEL",GALEOS,EDSEL,,,PDPLBN,57517
REGION VII,CEBU,,SEVENTH,PROVINCIAL BOARD MEMBER,"LIBRANDO, JEROME",LIBRANDO,JEROME,,,NPC,67900
REGION VII,CEBU,,SEVENTH,PROVINCIAL BOARD MEMBER,"BARICUATRO, DONG",BARICUATRO,DONG,,,NPC,46993
REGION VII,CEBU,,SIXTH,PROVINCIAL BOARD MEMBER,"OUANO, THADEO JONKIE",OUANO,THADEO,JONKIE,,PDPLBN,144066
REGION VII,CEBU,,SIXTH,PROVINCIAL BOARD MEMBER,"SOCO, GLENN",SOCO,GLENN,,,PDPLBN,134111
REGION VII,CEBU,,THIRD,PROVINCIAL BOARD MEMBER,"COROMINAS, TATA",COROMINAS,TATA,,,IND,109900
REGION VII,CEBU,,THIRD,PROVINCIAL BOARD MEMBER,"BORGONIA, JIMBO",BORGONIA,JIMBO,,ATTY,PDPLBN,101342
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"MACASARTE, NENENG",MACASARTE,NENENG,,,NP,121775
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"ANTAO, MOHAMMAD KELIE",ANTAO,MOHAMMAD,KELIE,,NP,111018
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"JUNGCO, ROLAND",JUNGCO,ROLAND,,,NP,86308
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"CABAYA, ROSALIE",CABAYA,ROSALIE,,,NP,86205
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"MAGAWAY, SAMSON",MAGAWAY,SAMSON,,,PDPLBN,57279
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"PIÑOL, KRISTA",PIÑOL,KRISTA,,DOC,PDPLBN,84653
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"MALALUAN, PHIL",MALALUAN,PHIL,,DOC,PDPLBN,66893
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"RESPICIO, ONOFRE",RESPICIO,ONOFRE,,,PDPLBN,63308
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"PAGAL, REY",PAGAL,REY,,,NP,61145
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"ESPINA-CHUA, DINA",ESPINA-CHUA,DINA,,,NP,60981
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"DALUMPINES, IVY",DALUMPINES,IVY,,,NP,85881
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"TABARA, JONATHAN",TABARA,JONATHAN,,,NP,84254
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"CEREBO, JOEMAR",CEREBO,JOEMAR,,,NP,77355
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"BENITO, REGERICK",BENITO,REGERICK,,,IND,61033
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"VALDEVIESO, MAYBELL",VALDEVIESO,MAYBELL,,,PDPLBN,48536
REGION XI,DAVAO DE ORO,,FIRST,PROVINCIAL BOARD MEMBER,"ATAMOSA, ATE NENZ",ATAMOSA,ATE,NENZ,,HNP,88561
REGION XI,DAVAO DE ORO,,FIRST,PROVINCIAL BOARD MEMBER,"ANG, ADOLFO",ANG,ADOLFO,,,HNP,79115
