region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION VII,CEBU,GINATILAN,,VICE MAYOR,"SINGCO, DEAN MICHAEL",SINGCO,DEAN,MICHAEL,,1CEBU,8375
REGION VII,CEBU,LAPU LAPU,,VICE MAYOR,"SITOY, CELSI",SITOY,CELSI,,,PFP,145995
REGION VII,CEBU,LILOAN,,VICE MAYOR,"FRASCO, MARGO",FRASCO,MARGO,,,1CEBU,56128
REGION VII,CEBU,MADRIDEJOS,,VICE MAYOR,"VILLACRUCIS, VINCENT",VILLACRUCIS,VINCENT,,,1CEBU,17670
REGION VII,CEBU,MALABUYOC,,VICE MAYOR,"ALLOSADA, ANN",ALLOSADA,ANN,,,1CEBU,10686
REGION VII,CEBU,MANDAUE,,VICE MAYOR,"BERCEDE, GLENN",BERCEDE,GLENN,,,1CEBU,98160
REGION VII,CEBU,MEDELLIN,,VICE MAYOR,"MONDIGO, BENJUN",MONDIGO,BENJUN,,,1CEBU,24018
REGION VII,CEBU,MINGLANILLA,,VICE MAYOR,"PEÑA, ELANITO",PEÑA,ELANITO,,,NP,57571
REGION VII,CEBU,MOALBOAL,,VICE MAYOR,"HANIKA, JINKY",HANIKA,JINKY,,,1CEBU,17793
REGION VII,CEBU,NAGA,,VICE MAYOR,"CHIONG, VIRGILIO",CHIONG,VIRGILIO,,,NP,56492
REGION VII,CEBU,OSLOB,,VICE MAYOR,"NAZARENO, EDEL",NAZARENO,EDEL,,,1CEBU,9806
REGION VII,CEBU,PILAR,,VICE MAYOR,"MARATAS, CHING",MARATAS,CHING,,,1CEBU,4429
REGION VII,CEBU,PINAMUNGAJAN,,VICE MAYOR,"BARICUATRO, JECJEC",BARICUATRO,JECJEC,,,1CEBU,32400
REGION VII,CEBU,PORO,,VICE MAYOR,"RAMA, DINA",RAMA,DINA,,,1CEBU,9896
REGION VII,CEBU,RONDA,,VICE MAYOR,"GABATAN, ROCKY",GABATAN,ROCKY,,,1CEBU,11055
REGION VII,CEBU,SAMBOAN,,VICE MAYOR,"GAMALLO, IRVING",GAMALLO,IRVING,,,1CEBU,11013
REGION VII,CEBU,SAN FERNANDO,,VICE MAYOR,"BACALLA, GEMA",BACALLA,GEMA,,,NP,20805
REGION VII,CEBU,SAN FRANCISCO,,VICE MAYOR,"ARQUILLANO, ALY",ARQUILLANO,ALY,,,1CEBU,22665
REGION VII,CEBU,SAN REMIGIO,,VICE MAYOR,"COROMINAS, ALFIE",COROMINAS,ALFIE,,,LDP,23031
REGION VII,CEBU,SANTA FE,,VICE MAYOR,"CABRERA, LOVELY",CABRERA,LOVELY,,,1CEBU,9969
REGION VII,CEBU,SANTANDER,,VICE MAYOR,"WENCESLAO, JULIE",WENCESLAO,JULIE,,,1CEBU,9945
REGION VII,CEBU,SIBONGA,,VICE MAYOR,"LAUDE, DOTIS",LAUDE,DOTIS,,,NP,24917
REGION VII,CEBU,SOGOD,,VICE MAYOR,"STREEGAN, RICHARD",STREEGAN,RICHARD,,,1CEBU,16889
REGION VII,CEBU,TABOGON,,VICE MAYOR,"ESCALONA, JEROME",ESCALONA,JEROME,,,PMP,12277
REGION VII,CEBU,TABUELAN,,VICE MAYOR,"GERONA, DAY ROSE",GERONA,DAY,ROSE,,NUP,10386
REGION VII,CEBU,TALISAY,,VICE MAYOR,"AZNAR, CHOY",AZNAR,CHOY,,,NP,106186
REGION VII,CEBU,TOLEDO,,VICE MAYOR,"SIGUE, JAY",SIGUE,JAY,,,1CEBU,68368
REGION VII,CEBU,TUBURAN,,VICE MAYOR,"DIAMANTE, DANNY",DIAMANTE,DANNY,,,LAKAS,28920
REGION VII,CEBU,TUDELA,,VICE MAYOR,"YU, LYMARNE",YU,LYMARNE,,,1CEBU,5884
REGION XII,COTABATO,ALAMADA,,VICE MAYOR,"SACDALAN, POGS",SACDALAN,POGS,,,NPC,20627
REGION XII,COTABATO,ALEOSAN,,VICE MAYOR,"CAYANG, FELIMON JR.",CAYANG,FELIMON,JR.,,NP,15174
REGION XII,COTABATO,ANTIPAS,,VICE MAYOR,"LOZARE, ALLAN",LOZARE,ALLAN,,ATTY.,PMP,8049
REGION XII,COTABATO,ARAKAN,,VICE MAYOR,"TUBLE, MARY GERLIE",TUBLE,MARY,GERLIE,,NP,10525
REGION XII,COTABATO,BANISILAN,,VICE MAYOR,"ALISASIS, JESUS",ALISASIS,JESUS,,,LAKAS,21967
REGION XII,COTABATO,CARMEN,,VICE MAYOR,"TALIÑO, ROGER RYAN",TALIÑO,ROGER,RYAN,,IND,39109
REGION XII,COTABATO,KABACAN,,VICE MAYOR,"GUZMAN, JOJO",GUZMAN,JOJO,,,NP,34371
REGION XII,COTABATO,KIDAPAWAN,,VICE MAYOR,"LAMATA, MELVIN JR.",LAMATA,MELVIN,JR.,,NPC,55434
REGION XII,COTABATO,LIBUNGAN,,VICE MAYOR,"FULLECIDO, JIMBOY",FULLECIDO,JIMBOY,,,NP,22844
REGION XII,COTABATO,M'LANG,,VICE MAYOR,"TEJADA, BONBON",TEJADA,BONBON,,,LDP,24927
REGION XII,COTABATO,MAGPET,,VICE MAYOR,"GONZAGA, TOTO",GONZAGA,TOTO,,,NP,24692
REGION XII,COTABATO,MAKILALA,,VICE MAYOR,"TABANAY, RYAN",TABANAY,RYAN,,,PFP,41220
REGION XII,COTABATO,MATALAM,,VICE MAYOR,"CATAMCO, GIGI CHERYL",CATAMCO,GIGI,CHERYL,,NPC,20254
REGION XII,COTABATO,MIDSAYAP,,VICE MAYOR,"RABARA, MANING",RABARA,MANING,,,LDP,27627
REGION XII,COTABATO,PIGKAWAYAN,,VICE MAYOR,"CASI, NIEL JAKE",CASI,NIEL,JAKE,,NP,18295
REGION XII,COTABATO,PIKIT,,VICE MAYOR,"SULTAN, SUMULONG",SULTAN,SUMULONG,,,NP,28243
REGION XII,COTABATO,PRESIDENT ROXAS,,VICE MAYOR,"MAHIMPIT, JONATHAN",MAHIMPIT,JONATHAN,,,NP,21295
REGION XII,COTABATO,TULUNAN,,VICE MAYOR,"OBRIQUE, TOTO RHEZAN",OBRIQUE,TOTO,RHEZAN,,PFP,18743
REGION XI,DAVAO DE ORO,COMPOSTELA,,VICE MAYOR,"HECHANOVA, RICKY",HECHANOVA,RICKY,,,LAKAS,28973
REGION XI,DAVAO DE ORO,LAAK,,VICE MAYOR,"LIBUANGAN, AY-ENG",LIBUANGAN,AY-ENG,,,PFP,24433
REGION XI,DAVAO DE ORO,MABINI,,VICE MAYOR,"MUÑOZ, HALIMA",MUÑOZ,HALIMA,,,PFP,13345
REGION XI,DAVAO DE ORO,MACO,,VICE MAYOR,"RIMANDO, ALVIE",RIMANDO,ALVIE,,DOC,PFP,30708
REGION XI,DAVAO DE ORO,MARAGUSAN,,VICE MAYOR,"YANONG, OSBERHT",YANONG,OSBERHT,,,LAKAS,21133
REGION XI,DAVAO DE ORO,MAWAB,,VICE MAYOR,"MEDINA, RAMIL",MEDINA,RAMIL,,,LAKAS,12887
REGION XI,DAVAO DE ORO,MONKAYO,,VICE MAYOR,"BRILLANTES, MANUEL JR.",BRILLANTES,MANUEL,JR.,,LAKAS,44229
REGION XI,DAVAO DE ORO,MONTEVISTA,,VICE MAYOR,"BALUNOS, TITING",BALUNOS,TITING,,,LAKAS,14797
REGION XI,DAVAO DE ORO,NABUNTURAN,,VICE MAYOR,"RETERBA, CYRIAN",RETERBA,CYRIAN,,,LAKAS,24859
REGION XI,DAVAO DE ORO,NEW BATAAN,,VICE MAYOR,"DIGAYNON, IPANG",DIGAYNON,IPANG,,,LAKAS,16973
REGION XI,DAVAO DE ORO,PANTUKAN,,VICE MAYOR,"ARANCON, MATING",ARANCON,MATING,,,LAKAS,30572
REGION XI,DAVAO DEL NORTE,ASUNCION,,VICE MAYOR,"DAYADAY, EUFRACIO JR.",DAYADAY,EUFRACIO,JR.,,LAKAS,17729
REGION XI,DAVAO DEL NORTE,BRAULIO E DUJALI,,VICE MAYOR,"VALLE-CAMPION, INDAY",VALLE-CAMPION,INDAY,,,LAKAS,12342
REGION XI,DAVAO DEL NORTE,CARMEN,,VICE MAYOR,"PERANDOS, MARCHELL",PERANDOS,MARCHELL,,,LAKAS,39607
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,,VICE MAYOR,"GUINDOLMAN, CHANG",GUINDOLMAN,CHANG,,,IND,28658
REGION XI,DAVAO DEL NORTE,KAPALONG,,VICE MAYOR,"TIMBOL, TESS",TIMBOL,TESS,,,PFP,21674
REGION XI,DAVAO DEL NORTE,NEW CORELLA,,VICE MAYOR,"LAGUMBAY, JUN",LAGUMBAY,JUN,,,PFP,16707
REGION XI,DAVAO DEL NORTE,PANABO,,VICE MAYOR,"GENTILES, FRANKLIN",GENTILES,FRANKLIN,,,PFP,59674
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,,VICE MAYOR,"CAFE, DAGDAG",CAFE,DAGDAG,,,LAKAS,8377
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,,VICE MAYOR,"DEJESICA, ATE-INDAY",DEJESICA,ATE-INDAY,,,LAKAS,29990
REGION XI,DAVAO DEL NORTE,TAGUM,,VICE MAYOR,"ESTABILLO, EVA LORRAINE",ESTABILLO,EVA,LORRAINE,,PDR,56378
REGION XI,DAVAO DEL NORTE,TALAINGOD,,VICE MAYOR,"GIPULLA, DONDON",GIPULLA,DONDON,,,PFP,5962
REGION XI,DAVAO DEL SUR,BANSALAN,,VICE MAYOR,"VILLARAIZ, KIRBY",VILLARAIZ,KIRBY,,ATTY.,IND,20913
REGION XI,DAVAO DEL SUR,DAVAO,,VICE MAYOR,"DUTERTE, BASTE",DUTERTE,BASTE,,,HTL,651356
REGION XI,DAVAO DEL SUR,DIGOS,,VICE MAYOR,"BAÑA, JOHARI",BAÑA,JOHARI,,,IND,71426
REGION XI,DAVAO DEL SUR,HAGONOY,,VICE MAYOR,"PADEN, VINCENT ALEXES",PADEN,VINCENT,ALEXES,,NP,18395
REGION XI,DAVAO DEL SUR,KIBLAWAN,,VICE MAYOR,"CALMA, JOJO",CALMA,JOJO,,,NPC,13780
REGION XI,DAVAO DEL SUR,MAGSAYSAY,,VICE MAYOR,"SARANDE, RONIE",SARANDE,RONIE,,,NPC,27859
REGION XI,DAVAO DEL SUR,MALALAG,,VICE MAYOR,"EMPHASIS, ERVIN",EMPHASIS,ERVIN,,,NP,13705
REGION XI,DAVAO DEL SUR,MATANAO,,VICE MAYOR,"SIAO, HECTOR",SIAO,HECTOR,,,NP,18344
REGION XI,DAVAO DEL SUR,PADADA,,VICE MAYOR,"CARPENTERO, JUWILL",CARPENTERO,JUWILL,,,IND,7605
REGION XI,DAVAO DEL SUR,SANTA CRUZ,,VICE MAYOR,"GALLEGO, CHARLOTTE",GALLEGO,CHARLOTTE,,,PMP,23054
REGION XI,DAVAO DEL SUR,SULOP,,VICE MAYOR,"VILLEGAS, WILLIE",VILLEGAS,WILLIE,,,NP,20689
REGION XI,DAVAO OCCIDENTAL,DON MARCELINO,,VICE MAYOR,"CADULANG, MANA",CADULANG,MANA,,,NPC,10019
REGION XI,DAVAO OCCIDENTAL,JOSE ABAD SANTOS,,VICE MAYOR,"JOYCE, JAYTWO",JOYCE,JAYTWO,,,PFP,17823
REGION XI,DAVAO OCCIDENTAL,MALITA,,VICE MAYOR,"BAUTISTA, BRADLY",BAUTISTA,BRADLY,,,PFP,42198
REGION XI,DAVAO OCCIDENTAL,SANTA MARIA,,VICE MAYOR,"MARISCAL, JOSEPHINE",MARISCAL,JOSEPHINE,,,NPC,24599
REGION XI,DAVAO OCCIDENTAL,SARANGANI,,VICE MAYOR,"LAGUDAS, MARCIANO",LAGUDAS,MARCIANO,,,NPC,6716
REGION XI,DAVAO ORIENTAL,BAGANGA,,VICE MAYOR,"MACAYRA, KARL",MACAYRA,KARL,,,PFP,17917
REGION XI,DAVAO ORIENTAL,BANAYBANAY,,VICE MAYOR,"TEVES, LIEZEL",TEVES,LIEZEL,,,NP,14065
REGION XI,DAVAO ORIENTAL,BOSTON,,VICE MAYOR,"LAMPIG, JP",LAMPIG,JP,,,NP,6089
REGION XI,DAVAO ORIENTAL,CARAGA,,VICE MAYOR,"CALIG-ONAN, RICAN",CALIG-ONAN,RICAN,,,PFP,13557
REGION XI,DAVAO ORIENTAL,CATEEL,,VICE MAYOR,"ABELLA, ARISTOTLE",ABELLA,ARISTOTLE,,,NP,14111
REGION XI,DAVAO ORIENTAL,GOVERNOR GENEROSO,,VICE MAYOR,"INOJALES, XZ MAY",INOJALES,XZ,MAY,,NP,18873
REGION XI,DAVAO ORIENTAL,LUPON,,VICE MAYOR,"GO, CHRISTIAN CHRENCE",GO,CHRISTIAN,CHRENCE,,IND,29302
REGION XI,DAVAO ORIENTAL,MANAY,,VICE MAYOR,"LAHORA, BENJIE",LAHORA,BENJIE,,,NP,16790
REGION XI,DAVAO ORIENTAL,MATI,,VICE MAYOR,"RABAT, ENZO",RABAT,ENZO,,,PFP,46640
REGION XI,DAVAO ORIENTAL,SAN ISIDRO,,VICE MAYOR,"MARCOJOS, SHERLYN",MARCOJOS,SHERLYN,,,NP,12701
REGION XI,DAVAO ORIENTAL,TARRAGONA,,VICE MAYOR,"UY, NESTOR",UY,NESTOR,,,PFP,11014
REGION XIII,DINAGAT ISLANDS,BASILISA,,VICE MAYOR,"PIODO, JOJO",PIODO,JOJO,,,LAKAS,8872
REGION XIII,DINAGAT ISLANDS,CAGDIANAO,,VICE MAYOR,"LONGOS, DONDON",LONGOS,DONDON,,,IND,9609
REGION XIII,DINAGAT ISLANDS,DINAGAT,,VICE MAYOR,"EDILLOR, JONATHAN",EDILLOR,JONATHAN,,,LAKAS,4954
REGION XIII,DINAGAT ISLANDS,LIBJO,,VICE MAYOR,"CREENCIA, ANDY",CREENCIA,ANDY,,,LAKAS,6936
REGION XIII,DINAGAT ISLANDS,LORETO,,VICE MAYOR,"TAN, BENG-ON",TAN,BENG-ON,,,LAKAS,4806
REGION XIII,DINAGAT ISLANDS,SAN JOSE,,VICE MAYOR,"PASQUIL, RECHARD",PASQUIL,RECHARD,,,LAKAS,7892
REGION XIII,DINAGAT ISLANDS,TUBAJON,,VICE MAYOR,"SUPLAAG, ZACARIAS",SUPLAAG,ZACARIAS,,,AKBYN,2436
REGION VIII,EASTERN SAMAR,ARTECHE,,VICE MAYOR,"EVARDONE, BOWAD",EVARDONE,BOWAD,,,PFP,7366
REGION VIII,EASTERN SAMAR,BALANGIGA,,VICE MAYOR,"CALISAY, ARNEL",CALISAY,ARNEL,,,LAKAS,5091
REGION VIII,EASTERN SAMAR,BALANGKAYAN,,VICE MAYOR,"BASCO, ANNE CONTADO",BASCO,ANNE,CONTADO,,LAKAS,3996
REGION VIII,EASTERN SAMAR,BORONGAN,,VICE MAYOR,"TIU SONCO, EMMANUEL",TIU SONCO,EMMANUEL,,,LAKAS,26277
REGION VIII,EASTERN SAMAR,CAN AVID,,VICE MAYOR,"BUSA, MODOY",BUSA,MODOY,,,PFP,8284
REGION VIII,EASTERN SAMAR,DOLORES,,VICE MAYOR,"CARPESO, NIÑO",CARPESO,NIÑO,,,PFP,12410
REGION VIII,EASTERN SAMAR,GENERAL MACARTHUR,,VICE MAYOR,"NAVIDAD, BUDDY",NAVIDAD,BUDDY,,,PFP,4420
REGION VIII,EASTERN SAMAR,GIPORLOS,,VICE MAYOR,"GO, CHRISTOPHER",GO,CHRISTOPHER,,,PFP,5539
REGION VIII,EASTERN SAMAR,GUIUAN,,VICE MAYOR,"CABACABA-RAMIREZ, VERONICA",CABACABA-RAMIREZ,VERONICA,,,PFP,25384
REGION VIII,EASTERN SAMAR,HERNANI,,VICE MAYOR,"PONFERRADA, SOCORRO",PONFERRADA,SOCORRO,,,IND,4277
REGION VIII,EASTERN SAMAR,JIPAPAD,,VICE MAYOR,"AMIGO, OSCAR",AMIGO,OSCAR,,,PFP,3847
REGION VIII,EASTERN SAMAR,LAWAAN,,VICE MAYOR,"INCISO, RAVI PARKER",INCISO,RAVI,PARKER,,PFP,6574
REGION VIII,EASTERN SAMAR,LLORENTE,,VICE MAYOR,"CONDRADA, JONNIE",CONDRADA,JONNIE,,,PFP,6609
REGION VIII,EASTERN SAMAR,MASLOG,,VICE MAYOR,"SANTIAGO, ZACARIAS",SANTIAGO,ZACARIAS,,,PFP,2929
REGION VIII,EASTERN SAMAR,MAYDOLONG,,VICE MAYOR,"GARFIN, MIMI",GARFIN,MIMI,,,IND,5057
REGION VIII,EASTERN SAMAR,MERCEDES,,VICE MAYOR,"CABOS, AUROLINO",CABOS,AUROLINO,,,AKSYON,2656
REGION VIII,EASTERN SAMAR,ORAS,,VICE MAYOR,"MUGAS, ADOLFO",MUGAS,ADOLFO,,,LAKAS,12270
REGION VIII,EASTERN SAMAR,QUINAPONDAN,,VICE MAYOR,"QUINTO, NORMA",QUINTO,NORMA,,,IND,3307
REGION VIII,EASTERN SAMAR,SALCEDO,,VICE MAYOR,"MACHICA, MAY",MACHICA,MAY,,ATTY.,IND,6712
REGION VIII,EASTERN SAMAR,SAN JULIAN,,VICE MAYOR,"ESTARON, DENNIS",ESTARON,DENNIS,,,LAKAS,4726
REGION VIII,EASTERN SAMAR,SAN POLICARPO,,VICE MAYOR,"NICART, MANANG",NICART,MANANG,,,PFP,6877
REGION VIII,EASTERN SAMAR,SULAT,,VICE MAYOR,"EVARDONE, DONDON",EVARDONE,DONDON,,,PFP,8796
REGION VIII,EASTERN SAMAR,TAFT,,VICE MAYOR,"DONGALLO, LALA",DONGALLO,LALA,,,PFP,7781
REGION VI,GUIMARAS,BUENAVISTA,,VICE MAYOR,"BELTRAN, CYRIL",BELTRAN,CYRIL,,,NUP,21902
REGION VI,GUIMARAS,JORDAN,,VICE MAYOR,"NAVA, ANNA PHILIPPA",NAVA,ANNA,PHILIPPA,,NUP,14483
REGION VI,GUIMARAS,NUEVA VALENCIA,,VICE MAYOR,"GAMBALAN, MALOT",GAMBALAN,MALOT,,,NUP,15369
REGION VI,GUIMARAS,SAN LORENZO,,VICE MAYOR,"CORDERO, JUN",CORDERO,JUN,,,NUP,8055
REGION VI,GUIMARAS,SIBUNAG,,VICE MAYOR,"SEGOVIA, BOY",SEGOVIA,BOY,,,IND,6513
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,AGUINALDO,,VICE MAYOR,"UCHAYAN, RICKY",UCHAYAN,RICKY,,,NPC,4737
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,ALFONSO LISTA,,VICE MAYOR,"DOMINGUEZ, AGAPITO JR",DOMINGUEZ,AGAPITO,JR,,NPC,16202
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,ASIPULO,,VICE MAYOR,"BAHINGAWAN, CLARENCE",BAHINGAWAN,CLARENCE,,,IND,6716
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,BANAUE,,VICE MAYOR,"IMMOLIAP, KENDALL PUNG-AO",IMMOLIAP,KENDALL,PUNG-AO,,IND,6776
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,HINGYON,,VICE MAYOR,"BULIGON, DELFIN",BULIGON,DELFIN,,,IND,2485
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,HUNGDUAN,,VICE MAYOR,"HAGUYAYAP, ROMEO",HAGUYAYAP,ROMEO,,,IND,3092
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,KIANGAN,,VICE MAYOR,"BAGUILAT, MICHELLE ALICE",BAGUILAT,MICHELLE,ALICE,,IND,7167
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,LAGAWE,,VICE MAYOR,"DANGAYO, JUN",DANGAYO,JUN,,,NPC,7550
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,LAMUT,,VICE MAYOR,"CHAGUILE, BRIX PAUL",CHAGUILE,BRIX,PAUL,,IND,7779
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,MAYOYAO,,VICE MAYOR,"CHILAGAN, RUDY JR.",CHILAGAN,RUDY,JR.,,NPC,4063
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,TINOC,,VICE MAYOR,"TACIO, EFREN",TACIO,EFREN,,,NPC,5143
REGION I,ILOCOS NORTE,ADAMS,,VICE MAYOR,"BAWINGAN, ERIC",BAWINGAN,ERIC,,,LAKAS,678
REGION I,ILOCOS NORTE,BACARRA,,VICE MAYOR,"VELASCO, DEREK",VELASCO,DEREK,,,IND,8562
REGION I,ILOCOS NORTE,BADOC,,VICE MAYOR,"CAJIGAL, GLENND GEORGE",CAJIGAL,GLENND,GEORGE,,IND,11293
REGION I,ILOCOS NORTE,BANGUI,,VICE MAYOR,"SALES, JOSEPH",SALES,JOSEPH,,,NP,6166
REGION I,ILOCOS NORTE,BANNA,,VICE MAYOR,"ABADILLA, CARLITO II",ABADILLA,CARLITO,II,,NP,9889
REGION I,ILOCOS NORTE,BATAC,,VICE MAYOR,"CHUA, ALBERT",CHUA,ALBERT,,,NP,22113
REGION I,ILOCOS NORTE,BURGOS,,VICE MAYOR,"GARCIA, RUSSELL JENALD",GARCIA,RUSSELL,JENALD,,NP,4108
REGION I,ILOCOS NORTE,CARASI,,VICE MAYOR,"GASPAR, MARIEL",GASPAR,MARIEL,,,IND,921
REGION I,ILOCOS NORTE,CURRIMAO,,VICE MAYOR,"QUILALA, JUDITH",QUILALA,JUDITH,,,NP,5389
REGION I,ILOCOS NORTE,DINGRAS,,VICE MAYOR,"VALENZUELA, ERDIO",VALENZUELA,ERDIO,,,NP,17553
REGION I,ILOCOS NORTE,DUMALNEG,,VICE MAYOR,"ESPIRITU, FRAINCESS KWYN",ESPIRITU,FRAINCESS,KWYN,,NP,1603
REGION I,ILOCOS NORTE,LAOAG,,VICE MAYOR,"FARIÑAS, CARLOS",FARIÑAS,CARLOS,,,PDR,40387
REGION I,ILOCOS NORTE,MARCOS,,VICE MAYOR,"COLOMA, ALLAN",COLOMA,ALLAN,,,NP,6468
REGION I,ILOCOS NORTE,NUEVA ERA,,VICE MAYOR,"GARVIDA, CAROLINE",GARVIDA,CAROLINE,,,NP,5419
REGION I,ILOCOS NORTE,PAGUDPUD,,VICE MAYOR,"CALVAN, BINGBONG",CALVAN,BINGBONG,,,NP,8878
REGION I,ILOCOS NORTE,PAOAY,,VICE MAYOR,"BUDUAN, LEAH",BUDUAN,LEAH,,,NP,6104
REGION I,ILOCOS NORTE,PASUQUIN,,VICE MAYOR,"AGUINALDO, HARRY KITT",AGUINALDO,HARRY,KITT,,NP,11822
REGION I,ILOCOS NORTE,PIDDIG,,VICE MAYOR,"SALAZAR, EDWIN",SALAZAR,EDWIN,,,NP,10760
REGION I,ILOCOS NORTE,PINILI,,VICE MAYOR,"BUMANGLAG, MAYNARD FRANCIS",BUMANGLAG,MAYNARD,FRANCIS,,NP,10610
REGION I,ILOCOS NORTE,SAN NICOLAS,,VICE MAYOR,"HERNANDO, NAPOLEON",HERNANDO,NAPOLEON,,,NP,12909
REGION I,ILOCOS NORTE,SARRAT,,VICE MAYOR,"MEDRANO, REMIGIO",MEDRANO,REMIGIO,,,NP,8478
REGION I,ILOCOS NORTE,SOLSONA,,VICE MAYOR,"DE LARA, JONATHAN",DE LARA,JONATHAN,,,LAKAS,8687
REGION I,ILOCOS NORTE,VINTAR,,VICE MAYOR,"ALBANO, MARIBEL",ALBANO,MARIBEL,,,NP,10914
REGION I,ILOCOS SUR,ALILEM,,VICE MAYOR,"SUMABAT, VELMOR",SUMABAT,VELMOR,,,BILEG,3276
REGION I,ILOCOS SUR,BANAYOYO,,VICE MAYOR,"GANDALERA, OSCAR",GANDALERA,OSCAR,,,BILEG,3402
REGION I,ILOCOS SUR,BANTAY,,VICE MAYOR,"PARILLA, SAMMY",PARILLA,SAMMY,,,BILEG,15735
REGION I,ILOCOS SUR,BURGOS,,VICE MAYOR,"BALBALAN, RIO",BALBALAN,RIO,,,BILEG,6696
REGION I,ILOCOS SUR,CABUGAO,,VICE MAYOR,"COBANGBANG, EDIBOY",COBANGBANG,EDIBOY,,,BILEG,23371
REGION I,ILOCOS SUR,CANDON,,VICE MAYOR,"SINGSON, KRISTELLE",SINGSON,KRISTELLE,,,BILEG,30173
REGION I,ILOCOS SUR,CAOAYAN,,VICE MAYOR,"ANCHETA, PAOLO",ANCHETA,PAOLO,,,BILEG,8513
REGION I,ILOCOS SUR,CERVANTES,,VICE MAYOR,"MAGGAY, PABY",MAGGAY,PABY,,,BILEG,8771
REGION I,ILOCOS SUR,GALIMUYOD,,VICE MAYOR,"TRINIDAD, KULAPU",TRINIDAD,KULAPU,,,BILEG,5798
REGION I,ILOCOS SUR,GREGORIO DEL PILAR,,VICE MAYOR,"GALLARDO, HENRY",GALLARDO,HENRY,,,BILEG,2468
REGION I,ILOCOS SUR,LIDLIDDA,,VICE MAYOR,"SACAYANAN, JAMES",SACAYANAN,JAMES,,,BILEG,1834
REGION I,ILOCOS SUR,MAGSINGAL,,VICE MAYOR,"FAVIS, ALRICO",FAVIS,ALRICO,,,BILEG,16071
REGION I,ILOCOS SUR,NAGBUKEL,,VICE MAYOR,"CABRERA, ANGELO",CABRERA,ANGELO,,,BILEG,3302
REGION I,ILOCOS SUR,NARVACAN,,VICE MAYOR,"TEJADA, MARGARITO",TEJADA,MARGARITO,,,BILEG,15025
REGION I,ILOCOS SUR,QUIRINO,,VICE MAYOR,"ACIONG, RODOLFO",ACIONG,RODOLFO,,,IND,3318
REGION I,ILOCOS SUR,SALCEDO,,VICE MAYOR,"GIRONELLA, LOUIE",GIRONELLA,LOUIE,,,BILEG,6454
REGION I,ILOCOS SUR,SAN EMILIO,,VICE MAYOR,"BANUA, FERDINANDJR",BANUA,FERDINANDJR,,,BILEG,2571
REGION I,ILOCOS SUR,SAN ESTEBAN,,VICE MAYOR,"ELAYDO, RAY II",ELAYDO,RAY,II,,BILEG,4773
REGION I,ILOCOS SUR,SAN ILDEFONSO,,VICE MAYOR,"PECHO, RENI",PECHO,RENI,,,BILEG,3789
REGION I,ILOCOS SUR,SAN JUAN,,VICE MAYOR,"SARMIENTO, ELAINE",SARMIENTO,ELAINE,,,BILEG,13283
REGION I,ILOCOS SUR,SAN VICENTE,,VICE MAYOR,"TABANDA, JOSE III",TABANDA,JOSE,III,,BILEG,6081
REGION I,ILOCOS SUR,SANTA,,VICE MAYOR,"BUENO, JESUS JR.",BUENO,JESUS,JR.,,BILEG,7558
REGION I,ILOCOS SUR,SANTA CATALINA,,VICE MAYOR,"RAPANUT, EDGAR",RAPANUT,EDGAR,,,AKSYON,7112
REGION I,ILOCOS SUR,SANTA CRUZ,,VICE MAYOR,"VALLE, VIRGILIO",VALLE,VIRGILIO,,,BILEG,18197
REGION I,ILOCOS SUR,SANTA LUCIA,,VICE MAYOR,"TOQUERO, EDUARDO",TOQUERO,EDUARDO,,,BILEG,8981
REGION I,ILOCOS SUR,SANTA MARIA,,VICE MAYOR,"CABATU, VIA",CABATU,VIA,,,BILEG,10323
REGION I,ILOCOS SUR,SANTIAGO,,VICE MAYOR,"MIRANDA, MICHAEL",MIRANDA,MICHAEL,,,BILEG,7794
REGION I,ILOCOS SUR,SANTO DOMINGO,,VICE MAYOR,"INGAN, FELIX",INGAN,FELIX,,,BILEG,10121
REGION I,ILOCOS SUR,SIGAY,,VICE MAYOR,"LANG-AY, DIONISIO JR.",LANG-AY,DIONISIO,JR.,,BILEG,1497
REGION I,ILOCOS SUR,SINAIT,,VICE MAYOR,"GUZMAN, SHEE-AN",GUZMAN,SHEE-AN,,,BILEG,14983
REGION I,ILOCOS SUR,SUGPON,,VICE MAYOR,"LUBRIN, SANTONG",LUBRIN,SANTONG,,,BILEG,1596
REGION I,ILOCOS SUR,SUYO,,VICE MAYOR,"NGANGAC, RENATO",NGANGAC,RENATO,,,BILEG,3750
